AL, 09, 2005080400, 01, CARQ, -24, 119N,  248W,  20,    0, WV,  34, AAA,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  12, 127N,  315W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  24, 130N,  340W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  36, 135N,  367W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  48, 141N,  393W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  60, 146N,  417W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  72, 151N,  436W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  84, 158N,  454W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS,  96, 167N,  468W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS, 108, 179N,  482W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, DSNS, 120, 194N,  494W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,   0, 122N,  292W,  28, 1010,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,   6, 124N,  297W,  42, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  12, 125N,  303W,  35, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  18, 123N,  311W,  48,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  24, 124N,  319W,  50,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  30, 124N,  329W,  41,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  36, 125N,  338W,  48,  996,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  42, 126N,  350W,  56,  994,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  48, 125N,  358W,  57,  988,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  54, 126N,  364W,  70,  980,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  60, 130N,  366W,  77,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  66, 140N,  371W,  87,  971,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  72, 154N,  379W,  85,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  78, 164N,  393W,  83,  976,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  84, 171N,  404W,  77,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  90, 177N,  413W,  80,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL,  96, 182N,  421W,  75,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL, 102, 189N,  424W,  74,  977,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL, 108, 200N,  427W,  70,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL, 114, 213N,  429W,  81,  974,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL, 120, 226N,  430W,  82,  972,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDL, 126, 239N,  431W,  81,  972,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDT,   0, 121N,  290W,  28, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDT,   6, 121N,  296W,  35, 1006, XX,  34, NEQ,    0,   19,    0,   24, 
AL, 09, 2005080400, 03, GFDT,  12, 122N,  301W,  33, 1008, XX,  34, NEQ,  304,  316,    0,    0, 
AL, 09, 2005080400, 03, GFDT,  18, 121N,  308W,  39, 1006, XX,  34, NEQ,  298,   20,    0,   17, 
AL, 09, 2005080400, 03, GFDT,  24, 121N,  317W,  48, 1007, XX,  34, NEQ,  317,   32,   22,   43, 
AL, 09, 2005080400, 03, GFDT,  30, 122N,  326W,  43, 1005, XX,  34, NEQ,  308,   32,   25,   58, 
AL, 09, 2005080400, 03, GFDT,  36, 122N,  336W,  45, 1005, XX,  34, NEQ,  292,   39,   36,  105, 
AL, 09, 2005080400, 03, GFDT,  42, 123N,  348W,  51, 1003, XX,  34, NEQ,  311,   53,   50,   69, 
AL, 09, 2005080400, 03, GFDT,  42, 123N,  348W,  51, 1003, XX,  50, NEQ,  289,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDT,  48, 123N,  356W,  55, 1002, XX,  34, NEQ,  285,   48,   48,  102, 
AL, 09, 2005080400, 03, GFDT,  48, 123N,  356W,  55, 1002, XX,  50, NEQ,    0,   26,   25,   25, 
AL, 09, 2005080400, 03, GFDT,  54, 123N,  362W,  65,  999, XX,  34, NEQ,  280,   55,   55,   82, 
AL, 09, 2005080400, 03, GFDT,  54, 123N,  362W,  65,  999, XX,  50, NEQ,   27,   33,   33,   29, 
AL, 09, 2005080400, 03, GFDT,  54, 123N,  362W,  65,  999, XX,  64, NEQ,    0,   21,    0,    0, 
AL, 09, 2005080400, 03, GFDT,  60, 127N,  364W,  67, 1000, XX,  34, NEQ,  275,   67,   57,  275, 
AL, 09, 2005080400, 03, GFDT,  60, 127N,  364W,  67, 1000, XX,  50, NEQ,   29,   38,   32,   27, 
AL, 09, 2005080400, 03, GFDT,  60, 127N,  364W,  67, 1000, XX,  64, NEQ,    0,   24,   18,    0, 
AL, 09, 2005080400, 03, GFDT,  66, 138N,  369W,  82,  997, XX,  34, NEQ,   77,   72,   41,  234, 
AL, 09, 2005080400, 03, GFDT,  66, 138N,  369W,  82,  997, XX,  50, NEQ,   37,   37,   27,   27, 
AL, 09, 2005080400, 03, GFDT,  66, 138N,  369W,  82,  997, XX,  64, NEQ,   26,   29,   22,    0, 
AL, 09, 2005080400, 03, GFDT,  72, 151N,  377W,  76, 1000, XX,  34, NEQ,   96,   82,  209,  200, 
AL, 09, 2005080400, 03, GFDT,  72, 151N,  377W,  76, 1000, XX,  50, NEQ,   48,   42,   16,   40, 
AL, 09, 2005080400, 03, GFDT,  72, 151N,  377W,  76, 1000, XX,  64, NEQ,   36,   33,    0,   23, 
AL, 09, 2005080400, 03, GFDT,  78, 162N,  390W,  80,  998, XX,  34, NEQ,  163,   79,   37,  127, 
AL, 09, 2005080400, 03, GFDT,  78, 162N,  390W,  80,  998, XX,  50, NEQ,   47,   41,    0,   48, 
AL, 09, 2005080400, 03, GFDT,  78, 162N,  390W,  80,  998, XX,  64, NEQ,   32,   25,    0,   29, 
AL, 09, 2005080400, 03, GFDT,  84, 169N,  401W,  73,  998, XX,  34, NEQ,  253,   80,   49,  141, 
AL, 09, 2005080400, 03, GFDT,  84, 169N,  401W,  73,  998, XX,  50, NEQ,   48,   40,   21,   43, 
AL, 09, 2005080400, 03, GFDT,  84, 169N,  401W,  73,  998, XX,  64, NEQ,   34,   28,    0,   30, 
AL, 09, 2005080400, 03, GFDT,  90, 175N,  411W,  75,  998, XX,  34, NEQ,  267,  147,   53,  117, 
AL, 09, 2005080400, 03, GFDT,  90, 175N,  411W,  75,  998, XX,  50, NEQ,   52,   43,   25,   49, 
AL, 09, 2005080400, 03, GFDT,  90, 175N,  411W,  75,  998, XX,  64, NEQ,   36,    0,    0,   28, 
AL, 09, 2005080400, 03, GFDT,  96, 180N,  419W,  70,  998, XX,  34, NEQ,  297,  153,   54,  137, 
AL, 09, 2005080400, 03, GFDT,  96, 180N,  419W,  70,  998, XX,  50, NEQ,   51,   32,   28,   53, 
AL, 09, 2005080400, 03, GFDT,  96, 180N,  419W,  70,  998, XX,  64, NEQ,   29,    0,    0,   31, 
AL, 09, 2005080400, 03, GFDT, 102, 187N,  422W,  71,  996, XX,  34, NEQ,  295,   82,   55,  144, 
AL, 09, 2005080400, 03, GFDT, 102, 187N,  422W,  71,  996, XX,  50, NEQ,   41,   43,   18,   30, 
AL, 09, 2005080400, 03, GFDT, 102, 187N,  422W,  71,  996, XX,  64, NEQ,   29,   22,    0,    0, 
AL, 09, 2005080400, 03, GFDT, 108, 198N,  425W,  67,  998, XX,  34, NEQ,  280,   91,   56,  125, 
AL, 09, 2005080400, 03, GFDT, 108, 198N,  425W,  67,  998, XX,  50, NEQ,   40,   39,   24,   31, 
AL, 09, 2005080400, 03, GFDT, 108, 198N,  425W,  67,  998, XX,  64, NEQ,   28,    0,    0,    0, 
AL, 09, 2005080400, 03, GFDT, 114, 211N,  427W,  69,  996, XX,  34, NEQ,  263,   94,   46,   60, 
AL, 09, 2005080400, 03, GFDT, 114, 211N,  427W,  69,  996, XX,  50, NEQ,   43,   36,   26,   32, 
AL, 09, 2005080400, 03, GFDT, 114, 211N,  427W,  69,  996, XX,  64, NEQ,   27,   26,    0,    0, 
AL, 09, 2005080400, 03, GFDT, 120, 225N,  428W,  79,  996, XX,  34, NEQ,  233,  109,   48,   63, 
AL, 09, 2005080400, 03, GFDT, 120, 225N,  428W,  79,  996, XX,  50, NEQ,   47,   47,   25,   34, 
AL, 09, 2005080400, 03, GFDT, 120, 225N,  428W,  79,  996, XX,  64, NEQ,   31,   29,    0,   24, 
AL, 09, 2005080400, 03, GFDT, 126, 238N,  429W,  75,  995, XX,  34, NEQ,   98,  111,   47,   56, 
AL, 09, 2005080400, 03, GFDT, 126, 238N,  429W,  75,  995, XX,  50, NEQ,   43,   41,   28,   35, 
AL, 09, 2005080400, 03, GFDT, 126, 238N,  429W,  75,  995, XX,  64, NEQ,   31,   25,    0,    0, 
AL, 09, 2005080400, 03, LBAR,   0, 123N,  293W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  12, 125N,  317W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  24, 130N,  347W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  36, 138N,  379W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  48, 144N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  60, 151N,  447W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  72, 156N,  481W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  84, 157N,  512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR,  96, 150N,  532W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR, 108, 179N,  506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, LBAR, 120, 191N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,   0, 121N,  300W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,   6, 125N,  297W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  12, 131N,  297W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  18, 137N,  300W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  24, 140N,  302W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  30, 138N,  304W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  36, 139N,  312W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  42, 139N,  319W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  48, 140N,  322W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  54, 134N,  321W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  60, 130N,  309W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  66, 125N,  305W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  72, 124N,  309W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  78, 121N,  312W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  84, 116N,  319W,  20, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  90, 118N,  329W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS,  96, 115N,  339W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 102, 106N,  350W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 108, 102N,  357W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 114, 103N,  360W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 120, 102N,  362W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 126, 100N,  368W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 132,  98N,  376W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 138, 101N,  381W,  13, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, NGPS, 144, 101N,  384W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,   0,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  12,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  24,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  36,   0N,    0W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  48,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  60,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  72,   0N,    0W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  84,   0N,    0W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5,  96,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5, 108,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHF5, 120,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHFR,  12,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHFR,  24,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHFR,  36,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 09, 2005080400, 03, SHFR,  48,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
