AL, 25, 2005102112, 01, CARQ, -24, 123N,  543W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 25, 2005102112, 01, CARQ, -18, 126N,  578W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 25, 2005102112, 01, CARQ, -12, 127N,  594W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 276,  17, 
AL, 25, 2005102112, 01, CARQ,  -6, 129N,  612W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 25, 2005102112, 01, CARQ,   0, 130N,  629W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 275,  17,     INVEST, D, 
AL, 25, 2005102112, 01, CARQ,   0, 130N,  629W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 275,  17,     INVEST, D, 
AL, 25, 2005102112, 01, CARQ,   0, 130N,  629W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  20,   0,   0,   L,   0,   X, 275,  17,     INVEST, D, 
AL, 25, 2005102112, 03, A90E,   0, 130N,  629W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  12, 133N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  24, 137N,  693W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  36, 144N,  719W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  48, 155N,  741W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  60, 168N,  759W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  72, 183N,  769W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  84, 196N,  778W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E,  96, 216N,  767W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E, 108, 234N,  761W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A90E, 120, 255N,  748W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,   0, 130N,  629W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  12, 133N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  24, 137N,  692W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  36, 144N,  718W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  48, 155N,  739W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  60, 167N,  758W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  72, 182N,  768W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  84, 194N,  778W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E,  96, 213N,  768W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E, 108, 230N,  763W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A98E, 120, 250N,  751W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,   0, 130N,  629W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  12, 133N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  24, 137N,  692W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  36, 144N,  718W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  48, 155N,  738W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  60, 167N,  755W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, A9UK,  72, 182N,  767W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  12, 140N,  654W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  24, 149N,  678W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  36, 159N,  700W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  48, 170N,  722W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  60, 187N,  743W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  72, 215N,  759W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  84, 259N,  754W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD,  96, 314N,  715W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD, 108, 378N,  643W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMD, 120, 429N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  12, 142N,  657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  24, 155N,  681W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  36, 168N,  701W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  48, 181N,  720W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  60, 201N,  736W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  72, 233N,  744W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  84, 285N,  732W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM,  96, 348N,  694W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM, 108, 409N,  638W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMM, 120, 451N,  575W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  12, 142N,  656W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  24, 154N,  680W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  36, 168N,  702W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  48, 180N,  719W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  60, 197N,  736W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  72, 224N,  748W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  84, 266N,  744W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS,  96, 312N,  719W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS, 108, 358N,  659W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 25, 2005102112, 03, BAMS, 120, 400N,  557W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
