EP, 10, 2005091200,   , BEST,   0, 148N, 1145W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  170,  20,  40,   0,   E,   0,    ,   0,   0,     NONAME, M, 
EP, 10, 2005091206,   , BEST,   0, 148N, 1156W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  170,  20,  40,   0,   E,   0,    ,   0,   0,        TEN, M, 
EP, 10, 2005091212,   , BEST,   0, 148N, 1166W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  20,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091218,   , BEST,   0, 148N, 1178W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091300,   , BEST,   0, 148N, 1188W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091306,   , BEST,   0, 145N, 1197W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091312,   , BEST,   0, 143N, 1207W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091318,   , BEST,   0, 143N, 1220W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091400,   , BEST,   0, 142N, 1234W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091406,   , BEST,   0, 141N, 1246W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091412,   , BEST,   0, 139N, 1256W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091418,   , BEST,   0, 138N, 1265W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2005091500,   , BEST,   0, 138N, 1276W,  35, 1006, TS,  34, NEQ,   40,    0,    0,   40, 1010,  150,  30,  45,   0,   E,   0,    ,   0,   0,        TEN, M, 
EP, 10, 2005091506,   , BEST,   0, 138N, 1286W,  40, 1004, TS,  34, NEQ,   60,   40,   20,   60, 1010,  150,  30,  50,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091512,   , BEST,   0, 135N, 1301W,  45, 1000, TS,  34, NEQ,   60,   40,   20,   60, 1010,  150,  30,  50,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091518,   , BEST,   0, 131N, 1315W,  55,  994, TS,  34, NEQ,   75,   60,   60,   75, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091518,   , BEST,   0, 131N, 1315W,  55,  994, TS,  50, NEQ,   30,   25,   25,   30, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091600,   , BEST,   0, 130N, 1327W,  60,  990, TS,  34, NEQ,   75,   60,   60,   75, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091600,   , BEST,   0, 130N, 1327W,  60,  990, TS,  50, NEQ,   30,   25,   25,   30, 1010,  150,  25,  65,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091606,   , BEST,   0, 129N, 1336W,  65,  987, HU,  34, NEQ,   75,   60,   60,   75, 1010,  150,  20,  80,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091606,   , BEST,   0, 129N, 1336W,  65,  987, HU,  50, NEQ,   30,   25,   25,   30, 1010,  150,  20,  80,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091606,   , BEST,   0, 129N, 1336W,  65,  987, HU,  64, NEQ,   20,   10,   10,   20, 1010,  150,  20,  80,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091612,   , BEST,   0, 126N, 1346W,  70,  983, HU,  34, NEQ,   75,   60,   60,   75, 1010,  150,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091612,   , BEST,   0, 126N, 1346W,  70,  983, HU,  50, NEQ,   30,   25,   25,   30, 1010,  150,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091612,   , BEST,   0, 126N, 1346W,  70,  983, HU,  64, NEQ,   20,   10,   10,   20, 1010,  150,  20,  85,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091618,   , BEST,   0, 124N, 1357W,  75,  979, HU,  34, NEQ,   90,   75,   75,   90, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091618,   , BEST,   0, 124N, 1357W,  75,  979, HU,  50, NEQ,   40,   30,   30,   40, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091618,   , BEST,   0, 124N, 1357W,  75,  979, HU,  64, NEQ,   20,   10,   10,   20, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091700,   , BEST,   0, 123N, 1364W,  80,  977, HU,  34, NEQ,  110,   80,   80,  100, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091700,   , BEST,   0, 123N, 1364W,  80,  977, HU,  50, NEQ,   50,   35,   35,   50, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091700,   , BEST,   0, 123N, 1364W,  80,  977, HU,  64, NEQ,   30,   20,   20,   30, 1010,  150,  15,  90,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091706,   , BEST,   0, 122N, 1372W,  85,  974, HU,  34, NEQ,  110,   90,   90,   80, 1010,  150,  15, 105,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091706,   , BEST,   0, 122N, 1372W,  85,  974, HU,  50, NEQ,   50,   40,   40,   35, 1010,  150,  15, 105,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091706,   , BEST,   0, 122N, 1372W,  85,  974, HU,  64, NEQ,   30,   20,   20,   15, 1010,  150,  15, 105,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091712,   , BEST,   0, 122N, 1381W,  85,  973, HU,  34, NEQ,  110,   90,   90,   90, 1010,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091712,   , BEST,   0, 122N, 1381W,  85,  973, HU,  50, NEQ,   50,   40,   40,   40, 1010,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091712,   , BEST,   0, 122N, 1381W,  85,  973, HU,  64, NEQ,   30,   20,   20,   15, 1010,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091718,   , BEST,   0, 125N, 1386W,  85,  973, HU,  34, NEQ,  120,  120,   90,   90, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091718,   , BEST,   0, 125N, 1386W,  85,  973, HU,  50, NEQ,   50,   50,   40,   40, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091718,   , BEST,   0, 125N, 1386W,  85,  973, HU,  64, NEQ,   30,   30,   20,   20, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091800,   , BEST,   0, 129N, 1393W,  85,  973, HU,  34, NEQ,  120,  120,   90,   90, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091800,   , BEST,   0, 129N, 1393W,  85,  973, HU,  50, NEQ,   50,   50,   40,   40, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091800,   , BEST,   0, 129N, 1393W,  85,  973, HU,  64, NEQ,   30,   30,   20,   20, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091806,   , BEST,   0, 132N, 1398W,  85,  973, HU,  34, NEQ,  120,  120,   90,   90, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091806,   , BEST,   0, 132N, 1398W,  85,  973, HU,  50, NEQ,   50,   50,   40,   40, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091806,   , BEST,   0, 132N, 1398W,  85,  973, HU,  64, NEQ,   30,   30,   20,   20, 1008,  150,  15, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091812,   , BEST,   0, 135N, 1402W,  90,  970, HU,  34, NEQ,  120,  120,   90,  120, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091812,   , BEST,   0, 135N, 1402W,  90,  970, HU,  50, NEQ,   50,   50,   40,   50, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091812,   , BEST,   0, 135N, 1402W,  90,  970, HU,  64, NEQ,   30,   30,   20,   30, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091818,   , BEST,   0, 138N, 1406W,  90,  970, HU,  34, NEQ,  120,  120,   90,  120, 
EP, 10, 2005091818,   , BEST,   0, 138N, 1406W,  90,  970, HU,  50, NEQ,   50,   50,   40,   50, 
EP, 10, 2005091818,   , BEST,   0, 138N, 1406W,  90,  970, HU,  64, NEQ,   30,   30,   20,   30, 
EP, 10, 2005091900,   , BEST,   0, 142N, 1411W,  90,  969, HU,  34, NEQ,  160,  110,   90,  140, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091900,   , BEST,   0, 142N, 1411W,  90,  969, HU,  50, NEQ,   60,   50,   40,   60, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091900,   , BEST,   0, 142N, 1411W,  90,  969, HU,  64, NEQ,   30,   25,   20,   30, 1010,  220,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091906,   , BEST,   0, 147N, 1417W,  95,  965, HU,  34, NEQ,  160,  110,   90,  140, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091906,   , BEST,   0, 147N, 1417W,  95,  965, HU,  50, NEQ,   60,   50,   40,   50, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091906,   , BEST,   0, 147N, 1417W,  95,  965, HU,  64, NEQ,   30,   30,   20,   30, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091912,   , BEST,   0, 152N, 1422W, 100,  960, HU,  34, NEQ,  180,  120,   90,  150, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091912,   , BEST,   0, 152N, 1422W, 100,  960, HU,  50, NEQ,   70,   55,   45,   60, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091912,   , BEST,   0, 152N, 1422W, 100,  960, HU,  64, NEQ,   30,   30,   20,   30, 1010,  180,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091918,   , BEST,   0, 156N, 1427W, 105,  955, HU,  34, NEQ,  150,  120,  120,  150, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091918,   , BEST,   0, 156N, 1427W, 105,  955, HU,  50, NEQ,   60,   60,   60,   60, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005091918,   , BEST,   0, 156N, 1427W, 105,  955, HU,  64, NEQ,   30,   30,   30,   30, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092000,   , BEST,   0, 160N, 1433W, 110,  951, HU,  34, NEQ,  150,  120,  120,  150, 1008,  150,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092000,   , BEST,   0, 160N, 1433W, 110,  951, HU,  50, NEQ,   60,   60,   60,   60, 1008,  150,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092000,   , BEST,   0, 160N, 1433W, 110,  951, HU,  64, NEQ,   30,   30,   30,   30, 1008,  150,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092006,   , BEST,   0, 162N, 1439W, 110,  952, HU,  34, NEQ,  150,  130,  120,  150, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092006,   , BEST,   0, 162N, 1439W, 110,  952, HU,  50, NEQ,   60,   60,   55,   60, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092006,   , BEST,   0, 162N, 1439W, 110,  952, HU,  64, NEQ,   30,   30,   25,   30, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092012,   , BEST,   0, 164N, 1446W, 105,  955, HU,  34, NEQ,  160,  130,  120,  150, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092012,   , BEST,   0, 164N, 1446W, 105,  955, HU,  50, NEQ,   65,   60,   55,   60, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092012,   , BEST,   0, 164N, 1446W, 105,  955, HU,  64, NEQ,   35,   30,   25,   30, 1010,  170,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092018,   , BEST,   0, 165N, 1451W, 105,  956, HU,  34, NEQ,  160,  130,  120,  150, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092018,   , BEST,   0, 165N, 1451W, 105,  956, HU,  50, NEQ,   65,   60,   55,   60, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092018,   , BEST,   0, 165N, 1451W, 105,  956, HU,  64, NEQ,   35,   30,   25,   30, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092100,   , BEST,   0, 167N, 1457W, 105,  957, HU,  34, NEQ,  160,  130,  120,  150, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092100,   , BEST,   0, 167N, 1457W, 105,  957, HU,  50, NEQ,   65,   60,   55,   60, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092100,   , BEST,   0, 167N, 1457W, 105,  957, HU,  64, NEQ,   35,   30,   25,   30, 1010,  180,  20, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092106,   , BEST,   0, 170N, 1462W, 105,  958, HU,  34, NEQ,  160,  130,  120,  150, 
EP, 10, 2005092106,   , BEST,   0, 170N, 1462W, 105,  958, HU,  50, NEQ,   65,   60,   55,   60, 
EP, 10, 2005092106,   , BEST,   0, 170N, 1462W, 105,  958, HU,  64, NEQ,   35,   30,   25,   30, 
EP, 10, 2005092112,   , BEST,   0, 173N, 1466W, 100,  961, HU,  34, NEQ,  160,  130,  120,  150, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092112,   , BEST,   0, 173N, 1466W, 100,  961, HU,  50, NEQ,   65,   60,   55,   60, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092112,   , BEST,   0, 173N, 1466W, 100,  961, HU,  64, NEQ,   35,   30,   25,   30, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092118,   , BEST,   0, 177N, 1470W, 100,  962, HU,  34, NEQ,  160,  130,  120,  150, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092118,   , BEST,   0, 177N, 1470W, 100,  962, HU,  50, NEQ,   65,   60,   55,   60, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092118,   , BEST,   0, 177N, 1470W, 100,  962, HU,  64, NEQ,   35,   30,   25,   30, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092200,   , BEST,   0, 181N, 1473W,  95,  965, HU,  34, NEQ,  120,  100,   95,  120, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092200,   , BEST,   0, 181N, 1473W,  95,  965, HU,  50, NEQ,   60,   50,   45,   50, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092200,   , BEST,   0, 181N, 1473W,  95,  965, HU,  64, NEQ,   30,   25,   20,   25, 1010,  180,  10, 120,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092206,   , BEST,   0, 187N, 1476W,  90,  970, HU,  34, NEQ,  110,   95,   85,  100, 1010,  160,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092206,   , BEST,   0, 187N, 1476W,  90,  970, HU,  50, NEQ,   55,   45,   40,   50, 1010,  160,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092206,   , BEST,   0, 187N, 1476W,  90,  970, HU,  64, NEQ,   25,   20,   20,   25, 1010,  160,  20, 110,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092212,   , BEST,   0, 194N, 1479W,  80,  976, HU,  34, NEQ,   95,   85,   75,   90, 1010,  160,  20, 100,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092212,   , BEST,   0, 194N, 1479W,  80,  976, HU,  50, NEQ,   50,   40,   40,   45, 1010,  160,  20, 100,   0,   E,   0,    ,   0,   0,       JOVA, D, 
EP, 10, 2005092212,   , BEST,   0, 194N, 1479W,  80,  976, HU,  64, NEQ,   20,   15,   15,   20, 1010,  160,  20, 100,   0,   E,   0,    ,   0,   0,       JOVA, D, 
