WP, 93, 2020032612,   , BEST,   0,  41N, 1507E,  10, 1011, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032618,   , BEST,   0,  44N, 1491E,  10, 1007, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032700,   , BEST,   0,  46N, 1474E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032706,   , BEST,   0,  46N, 1462E,  15, 1007, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032712,   , BEST,   0,  43N, 1453E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032718,   , BEST,   0,  43N, 1443E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032800,   , BEST,   0,  42N, 1436E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032806,   , BEST,   0,  25N, 1448E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032812,   , BEST,   0,  25N, 1447E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032818,   , BEST,   0,  18N, 1451E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032900,   , BEST,   0,   7N, 1444E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032906,   , BEST,   0,   4N, 1437E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032912,   , BEST,   0,   2N, 1437E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020032918,   , BEST,   0,  13N, 1421E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 93, 2020033000,   , BEST,   0,  18N, 1412E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
