AL, 92, 2020072318,   , BEST,   0, 111N,  171W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072400,   , BEST,   0, 111N,  182W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072406,   , BEST,   0, 111N,  193W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072412,   , BEST,   0, 111N,  204W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072418,   , BEST,   0, 110N,  221W,  20, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, SPAWNINVEST, al732020 to al922020, 
AL, 92, 2020072500,   , BEST,   0, 108N,  242W,  20, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072506,   , BEST,   0, 107N,  260W,  25, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072512,   , BEST,   0, 106N,  280W,  25, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072518,   , BEST,   0, 106N,  300W,  25, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072600,   , BEST,   0, 113N,  320W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072606,   , BEST,   0, 115N,  345W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072612,   , BEST,   0, 117N,  369W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  120,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072618,   , BEST,   0, 118N,  385W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150, 100,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 92, 2020072700,   , BEST,   0, 119N,  403W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  180, 150,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
