EP, 92, 2020091000,   , BEST,   0, 121N, 1013W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS030,  ,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091006,   , BEST,   0, 121N, 1021W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS030,  ,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091012,   , BEST,   0, 122N, 1028W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS030,  ,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091018,   , BEST,   0, 124N, 1034W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, SPAWNINVEST, ep732020 to ep922020, 
EP, 92, 2020091100,   , BEST,   0, 126N, 1040W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091106,   , BEST,   0, 132N, 1049W,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091112,   , BEST,   0, 137N, 1056W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091118,   , BEST,   0, 141N, 1068W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091200,   , BEST,   0, 145N, 1080W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091206,   , BEST,   0, 149N, 1092W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091212,   , BEST,   0, 154N, 1105W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091218,   , BEST,   0, 158N, 1120W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1008,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
EP, 92, 2020091300,   , BEST,   0, 164N, 1126W,  30, 1004, LO,  34, NEQ,    0,    0,    0,    0, 1008,  180,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 030, 
