AL, 08, 2020072018,   , BEST,   0, 229N,  783W,  20, 1012, DB,   0,    ,    0,    0,    0,    0, 1013,  100, 100,   0,   0,    ,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072100,   , BEST,   0, 235N,  797W,  15, 1012, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072106,   , BEST,   0, 241N,  811W,  20, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  120, 100,   0,   0,    ,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072112,   , BEST,   0, 247N,  829W,  20, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  120, 100,   0,   0,    ,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072118,   , BEST,   0, 251N,  847W,  25, 1014, DB,   0,    ,    0,    0,    0,    0, 1015,  120, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, SPAWNINVEST, al792020 to al912020, 
AL, 08, 2020072200,   , BEST,   0, 253N,  861W,  25, 1012, DB,   0,    ,    0,    0,    0,    0, 1014,  120, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072206,   , BEST,   0, 255N,  870W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  120, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072212,   , BEST,   0, 255N,  874W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  120, 100,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072218,   , BEST,   0, 255N,  877W,  30, 1011, LO,   0,    ,    0,    0,    0,    0, 1013,  120,  40,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072300,   , BEST,   0, 257N,  883W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,   L,   0,    ,   0,   0,      EIGHT, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, TRANSITIONED, alC12020 to al082020, 
AL, 08, 2020072306,   , BEST,   0, 258N,  896W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1012,  120,  40,  35,   0,   L,   0,    ,   0,   0,      EIGHT, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 08, 2020072312,   , BEST,   0, 261N,  903W,  30, 1007, TD,  34, NEQ,    0,    0,    0,    0, 1011,  120,  40,  40,   0,   L,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
