WP, 94, 2020082512,   , BEST,   0, 129N, 1348E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082518,   , BEST,   0, 130N, 1343E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082600,   , BEST,   0, 132N, 1338E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082606,   , BEST,   0, 136N, 1333E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082612,   , BEST,   0, 139N, 1329E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082618,   , BEST,   0, 141N, 1324E,  15, 1004, DB,   0,    ,    0,    0,    0,    0, 1006,  190,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 94, 2020082700,   , BEST,   0, 144N, 1322E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1006,  185,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 94, 2020082706,   , BEST,   0, 151N, 1321E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1005,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 94, 2020082712,   , BEST,   0, 160N, 1321E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1005,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 94, 2020082718,   , BEST,   0, 165N, 1316E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  210,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 94, 2020082800,   , BEST,   0, 168N, 1306E,  25, 1001, DB,   0,    ,    0,    0,    0,    0, 1005,  230,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
