AL, 99, 2020071912,   , BEST,   0,  90N,  352W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,    ,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020071918,   , BEST,   0,  90N,  357W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,    ,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072000,   , BEST,   0,  90N,  362W,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,    ,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072006,   , BEST,   0,  89N,  367W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,    ,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072012,   , BEST,   0,  87N,  372W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, SPAWNINVEST, al712020 to al992020, 
AL, 99, 2020072018,   , BEST,   0,  86N,  377W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072100,   , BEST,   0,  86N,  382W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072106,   , BEST,   0,  88N,  388W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  40,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072112,   , BEST,   0,  92N,  393W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  100,  40,  35,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 99, 2020072118,   , BEST,   0,  97N,  400W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1012,  100,  40,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
