AL, 90, 2016111512, 01, CARQ, -24, 111N,  755W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2016111512, 01, CARQ, -18, 112N,  761W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2016111512, 01, CARQ, -12, 113N,  766W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 282,   5,     INVEST,  , 
AL, 90, 2016111512, 01, CARQ,  -6, 114N,  771W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 90, 2016111512, 01, CARQ,   0, 115N,  775W,  20, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  200, 100,   0,   0,   L,   0,   X, 280,   4,     INVEST, S, 
AL, 90, 2016111512, 01, CARQ,   0, 115N,  775W,  20, 1009, LO,  50, NEQ,    0,    0,    0,    0, 1012,  200, 100,   0,   0,   L,   0,   X, 280,   4,     INVEST, S, 
AL, 90, 2016111512, 01, CARQ,   0, 115N,  775W,  20, 1009, LO,  64, NEQ,    0,    0,    0,    0, 1012,  200, 100,   0,   0,   L,   0,   X, 280,   4,     INVEST, S, 
AL, 90, 2016111512, 03,  NAM,   0, 110N,  769W,  13, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,   6, 112N,  784W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  12, 117N,  789W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  18, 121N,  797W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  24, 123N,  799W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  30, 122N,  799W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  36, 122N,  798W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  42, 121N,  796W,  23, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  48, 121N,  794W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  54, 120N,  791W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  60, 126N,  788W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  66, 127N,  791W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  72, 128N,  792W,  35, 1001, XX,  34, NEQ,   71,    0,    0,    0, 
AL, 90, 2016111512, 03,  NAM,  78, 129N,  794W,  38, 1000, XX,  34, NEQ,   84,    0,    0,   64, 
AL, 90, 2016111512, 03,  NAM,  84, 130N,  793W,  39, 1000, XX,  34, NEQ,   95,    0,    0,   72, 
