AL, 99, 2016101718, 01, CARQ, -24, 225N,  765W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2016101718, 01, CARQ, -18, 223N,  754W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2016101718, 01, CARQ, -12, 221N,  745W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  99,   9,     INVEST,  , 
AL, 99, 2016101718, 01, CARQ,  -6, 220N,  735W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 99, 2016101718, 01, CARQ,   0, 220N,  725W,  25, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1010,  180, 100,   0,   0,   L,   0,   X,  90,  10,     INVEST, S, 
AL, 99, 2016101718, 01, CARQ,   0, 220N,  725W,  25, 1008, LO,  50, NEQ,    0,    0,    0,    0, 1010,  180, 100,   0,   0,   L,   0,   X,  90,  10,     INVEST, S, 
AL, 99, 2016101718, 01, CARQ,   0, 220N,  725W,  25, 1008, LO,  64, NEQ,    0,    0,    0,    0, 1010,  180, 100,   0,   0,   L,   0,   X,  90,  10,     INVEST, S, 
AL, 99, 2016101718, 03,  NAM,   0, 233N,  723W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,   6, 231N,  700W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  12, 234N,  691W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  18, 239N,  685W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  24, 243N,  680W,  35, 1004, XX,  34, NEQ,    0,    0,    0,   52, 
AL, 99, 2016101718, 03,  NAM,  30, 249N,  680W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  36, 256N,  684W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  42, 262N,  690W,  36, 1004, XX,  34, NEQ,  110,    0,    0,    0, 
AL, 99, 2016101718, 03,  NAM,  48, 268N,  698W,  36, 1002, XX,  34, NEQ,  102,    0,    0,  104, 
AL, 99, 2016101718, 03,  NAM,  54, 271N,  709W,  39, 1001, XX,  34, NEQ,   86,    0,    0,  107, 
AL, 99, 2016101718, 03,  NAM,  60, 274N,  719W,  38, 1000, XX,  34, NEQ,    0,    0,    0,   73, 
AL, 99, 2016101718, 03,  NAM,  66, 281N,  730W,  39,  998, XX,  34, NEQ,   92,   79,    0,   90, 
AL, 99, 2016101718, 03,  NAM,  72, 286N,  740W,  42,  995, XX,  34, NEQ,   81,   78,    0,  100, 
AL, 99, 2016101718, 03,  NAM,  78, 289N,  744W,  44,  993, XX,  34, NEQ,   89,   88,   84,   87, 
AL, 99, 2016101718, 03,  NAM,  84, 296N,  741W,  45,  992, XX,  34, NEQ,   87,  115,   71,   60, 
AL, 99, 2016101718, 03, AC00,   0, 230N,  709W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 99, 2016101718, 03, AEMN,   0, 231N,  715W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0,   34,    1,   2,   0,   0, 
AL, 99, 2016101718, 03, AEMN,   6, 231N,  706W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0,   63,    1,   2,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  12, 233N,  697W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,  108,    1,   3,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  18, 238N,  685W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0,  138,    1,   5,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  24, 243N,  678W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0,  152,    2,   5,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  30, 249N,  668W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0,  148,    2,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  36, 253N,  670W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0,  174,    2,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  42, 259N,  673W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0,  189,    1,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  48, 263N,  680W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0,  203,    1,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  54, 265N,  688W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0,  202,    1,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  60, 269N,  700W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0,  192,    2,   3,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  66, 272N,  715W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0,  183,    2,   3,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  72, 277N,  727W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0,  160,    3,   3,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  78, 280N,  737W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0,  128,    3,   4,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  84, 287N,  741W,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0,  115,    3,   5,   0,   0, 
AL, 99, 2016101718, 03, AEMN,  90, 296N,  740W,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0,  116,    2,   5,   0,   0, 
