SH, 94, 2016032812, 74, JJGS,   0, 151S,  765E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  12, 166S,  775E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  24, 195S,  783E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  36, 229S,  805E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  48, 267S,  825E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  60, 310S,  855E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  72, 342S,  905E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032812, 74, JJGS,  84, 385S,  861E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 71, JNVG,   0, 166S,  754E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,   0, 165S,  761E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  12, 182S,  775E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  24, 208S,  794E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  36, 237S,  812E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  48, 251S,  822E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  60, 268S,  840E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016032818, 72, JAVN,  72, 285S,  864E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,   0,  49S,  758E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  12,  54S,  793E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  24,  50S,  779E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  36,  49S,  794E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  48,  51S,  813E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  60,  57S,  845E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  72,  86S,  857E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  84, 111S,  855E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG,  96, 128S,  843E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG, 108, 134S,  840E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051206, 71, JNVG, 120, 152S,  834E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 94, 2016051212, 01, CARQ, -18,  51S,  729E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 94, 2016051212, 01, CARQ, -12,  51S,  742E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 94, 2016051212, 01, CARQ,  -6,  52S,  755E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 94, 2016051212, 01, CARQ,   0,  54S,  768E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 94, 2016051212, 03, CLIM,  12,  77S,  761E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
