SH, 18, 2016040312, 71, JNVG,   0, 133S, 1625E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  12, 137S, 1623E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  24, 149S, 1635E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  36, 171S, 1655E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  48, 188S, 1684E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  60, 195S, 1709E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  72, 215S, 1754E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  84, 215S, 1765E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG,  96, 220S, 1775E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG, 108, 226S, 1784E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 71, JNVG, 120, 235S, 1791E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,   0, 135S, 1611E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  12, 135S, 1608E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  24, 128S, 1599E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  36, 111S, 1580E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  48, 110S, 1601E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  60, 119S, 1632E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  72, 128S, 1659E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040312, 74, JJGS,  84, 140S, 1698E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 18, 2016040318, 01, CARQ, -18, 138S, 1648E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 18, 2016040318, 01, CARQ, -12, 140S, 1652E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 18, 2016040318, 01, CARQ,  -6, 143S, 1656E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
