IO, 96, 2016080818,   , BEST,   0, 239N,  901E,  25,  996, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
IO, 96, 2016080900,   , BEST,   0, 231N,  901E,  25, 1004, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
IO, 96, 2016080906,   , BEST,   0, 225N,  898E,  30,  995, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
IO, 96, 2016080912,   , BEST,   0, 220N,  894E,  30,  995, TD,   0,    ,    0,    0,    0,    0, 1000,  150,  35,   0,   0,   B,   0,    ,   0,   0,     INVEST, S, 
IO, 96, 2016080918,   , BEST,   0, 225N,  895E,  30,  995, TD,   0,    ,    0,    0,    0,    0, 1000,  160,  35,   0,   0,   B,   0,    ,   0,   0,     INVEST, S, 
IO, 96, 2016081000,   , BEST,   0, 231N,  894E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  35,   0,   0,   B,   0,    ,   0,   0,     INVEST, S, 
IO, 96, 2016081006,   , BEST,   0, 233N,  890E,  30,  996, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  35,   0,   0,   B,   0,    ,   0,   0,     INVEST, M, 
IO, 96, 2016081012,   , BEST,   0, 236N,  886E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  40,   0,   0,   B,   0,    ,   0,   0,     INVEST, M, 
IO, 96, 2016081018,   , BEST,   0, 236N,  879E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  40,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
IO, 96, 2016081100,   , BEST,   0, 239N,  875E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  40,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
IO, 96, 2016081106,   , BEST,   0, 243N,  871E,  30,  997, TD,   0,    ,    0,    0,    0,    0, 1000,  130,  40,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
