AL, 91, 2016082618, 01, CARQ, -24, 305N,  648W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 91, 2016082618, 01, CARQ, -18, 305N,  648W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 91, 2016082618, 01, CARQ, -12, 305N,  648W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 360,   0,     INVEST,  , 
AL, 91, 2016082618, 01, CARQ,  -6, 305N,  648W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 91, 2016082618, 01, CARQ,   0, 305N,  648W,  20, 1014, LO,  34, NEQ,    0,    0,    0,    0, 1016,  120,  90,   0,   0,   L,   0,   X,   0,   0,     INVEST, S, 
AL, 91, 2016082618, 01, CARQ,   0, 305N,  648W,  20, 1014, LO,  50, NEQ,    0,    0,    0,    0, 1016,  120,  90,   0,   0,   L,   0,   X,   0,   0,     INVEST, S, 
AL, 91, 2016082618, 01, CARQ,   0, 305N,  648W,  20, 1014, LO,  64, NEQ,    0,    0,    0,    0, 1016,  120,  90,   0,   0,   L,   0,   X,   0,   0,     INVEST, S, 
AL, 91, 2016082618, 03, AC00,   0, 302N,  659W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,   6, 296N,  659W,  14, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  12, 294N,  661W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  18, 297N,  661W,  14, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  24, 297N,  662W,  14, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  30, 297N,  670W,  15, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  36, 299N,  680W,  15, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  42, 304N,  688W,  14, 1017, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  48, 303N,  698W,  13, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  54, 304N,  710W,  13, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  60, 309N,  720W,  16, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  66, 313N,  729W,  13, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 91, 2016082618, 03, AC00,  72, 322N,  740W,  17, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
