IO, 99, 2016101912, 71, JNVG,   0, 135N,  898E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  12, 126N,  893E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  24, 125N,  895E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  36, 135N,  903E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  48, 143N,  905E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  60, 147N,  905E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  72, 145N,  908E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  84, 145N,  913E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG,  96, 144N,  917E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG, 108, 144N,  915E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 71, JNVG, 120, 145N,  907E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,   0, 138N,  895E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  12, 135N,  889E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  24, 135N,  895E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  36, 142N,  895E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  48, 147N,  903E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  60, 155N,  909E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  72, 166N,  915E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  84, 172N,  915E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN,  96, 175N,  927E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN, 108, 167N,  934E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 72, JAVN, 120, 174N,  934E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,   0, 135N,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  12, 133N,  884E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  24, 125N,  884E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  36, 130N,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  48, 137N,  885E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  60, 146N,  884E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  72, 155N,  888E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101912, 74, JJGS,  84, 155N,  892E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 99, 2016101918, 01, CARQ, -18, 130N,  899E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
