EP, 19, 2016092418, 01, CARQ, -24, 120N, 1291W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 19, 2016092418, 01, CARQ, -18, 120N, 1303W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 19, 2016092418, 01, CARQ, -12, 120N, 1317W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,  14,     INVEST,  , 
EP, 19, 2016092418, 01, CARQ,  -6, 120N, 1331W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 19, 2016092418, 01, CARQ,   0, 120N, 1347W,  25, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 19, 2016092418, 01, CARQ,   0, 120N, 1347W,  25, 1009, LO,  50, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 19, 2016092418, 01, CARQ,   0, 120N, 1347W,  25, 1009, LO,  64, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,   X, 270,  14,     INVEST, S, 
EP, 19, 2016092418, 03,  NAM,   0, 117N, 1346W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 186, 176N, 1450W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 192, 173N, 1463W,  27, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 198, 171N, 1478W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 204, 170N, 1492W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 210, 174N, 1505W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 216, 168N, 1519W,  23, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 222, 165N, 1536W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 228, 160N, 1553W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 234, 160N, 1562W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AC00, 240, 159N, 1570W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AEMN,   0, 120N, 1348W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0,   42,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,   6, 119N, 1356W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0,   57,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  12, 119N, 1365W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0,   57,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  18, 119N, 1373W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0,   60,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  24, 119N, 1382W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0,   53,    1,   1,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  30, 119N, 1388W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0,   58,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  36, 119N, 1393W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0,   69,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  42, 118N, 1398W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0,   80,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  48, 119N, 1401W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0,   88,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  54, 122N, 1402W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0,   97,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  60, 124N, 1403W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0,  109,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  66, 127N, 1402W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,  114,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  72, 131N, 1401W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,  119,    2,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  78, 134N, 1399W,  27, 1003, XX,  34, NEQ,    0,    0,    0,    0,  123,    2,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  84, 137N, 1395W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0,  128,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  90, 140N, 1393W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0,  125,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN,  96, 144N, 1391W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0,  122,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 102, 148N, 1390W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0,  119,    2,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 108, 152N, 1390W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0,  114,    3,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 114, 156N, 1391W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0,  114,    3,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 120, 160N, 1392W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0,  116,    3,   6,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 126, 164N, 1395W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0,  117,    3,   6,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 132, 167N, 1398W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0,  117,    3,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 138, 169N, 1403W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0,  119,    3,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 144, 172N, 1409W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0,  123,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 150, 175N, 1415W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0,  130,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 156, 177N, 1423W,  30, 1011, XX,  34, NEQ,    0,    0,    0,    0,  135,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 162, 177N, 1433W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0,  154,    2,   5,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 168, 179N, 1438W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0,  155,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 174, 180N, 1447W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0,  162,    2,   4,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 180, 180N, 1457W,  27, 1012, XX,  34, NEQ,    0,    0,    0,    0,  172,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 186, 181N, 1467W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0,  184,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 192, 183N, 1476W,  25, 1013, XX,  34, NEQ,    0,    0,    0,    0,  197,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 198, 185N, 1492W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0,  190,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 204, 186N, 1504W,  23, 1013, XX,  34, NEQ,    0,    0,    0,    0,  190,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 210, 186N, 1514W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0,  198,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 216, 194N, 1526W,  22, 1015, XX,  34, NEQ,    0,    0,    0,    0,  214,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 222, 196N, 1540W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0,  220,    1,   3,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 228, 197N, 1549W,  21, 1014, XX,  34, NEQ,    0,    0,    0,    0,  249,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AEMN, 234, 199N, 1556W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0,  269,    1,   2,   0,   0, 
EP, 19, 2016092418, 03, AP01,   0, 120N, 1342W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,   6, 121N, 1356W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  12, 121N, 1369W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  18, 118N, 1378W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  24, 119N, 1384W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  30, 119N, 1388W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  36, 118N, 1392W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  42, 119N, 1394W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  48, 122N, 1395W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  54, 126N, 1397W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  60, 129N, 1399W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  66, 131N, 1400W,  22, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  72, 132N, 1399W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  78, 137N, 1394W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  84, 147N, 1387W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  90, 150N, 1386W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01,  96, 153N, 1386W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 102, 157N, 1384W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 108, 160N, 1384W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 114, 164N, 1384W,  34, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 120, 168N, 1385W,  34, 1005, XX,  34, NEQ,   72,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 126, 171N, 1388W,  34, 1002, XX,  34, NEQ,   69,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 132, 172N, 1391W,  37, 1004, XX,  34, NEQ,   81,    0,   54,   67, 
EP, 19, 2016092418, 03, AP01, 138, 173N, 1393W,  39, 1002, XX,  34, NEQ,   66,    0,    0,   64, 
EP, 19, 2016092418, 03, AP01, 144, 173N, 1395W,  35, 1006, XX,  34, NEQ,   54,    0,    0,   50, 
EP, 19, 2016092418, 03, AP01, 150, 175N, 1402W,  36, 1004, XX,  34, NEQ,   66,    0,    0,   64, 
EP, 19, 2016092418, 03, AP01, 156, 173N, 1411W,  34, 1009, XX,  34, NEQ,   72,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 162, 174N, 1423W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 168, 175N, 1435W,  31, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 174, 177N, 1448W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 180, 175N, 1460W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 186, 174N, 1474W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 192, 173N, 1486W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 198, 169N, 1500W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 204, 168N, 1515W,  26, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP01, 210, 163N, 1537W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,   0, 120N, 1358W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,   6, 117N, 1369W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  12, 116N, 1376W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  18, 117N, 1382W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  24, 118N, 1387W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  30, 118N, 1390W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  36, 118N, 1396W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  42, 118N, 1399W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  48, 118N, 1402W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  54, 119N, 1406W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  60, 120N, 1415W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  66, 122N, 1414W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  72, 122N, 1415W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  78, 124N, 1411W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  84, 126N, 1406W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  90, 135N, 1397W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02,  96, 145N, 1389W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 102, 151N, 1387W,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 108, 152N, 1387W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 114, 157N, 1384W,  31, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 120, 162N, 1384W,  35, 1006, XX,  34, NEQ,   53,    0,    0,   48, 
EP, 19, 2016092418, 03, AP02, 126, 166N, 1387W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 132, 167N, 1390W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 138, 169N, 1394W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 144, 171N, 1398W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 150, 172N, 1401W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 156, 173N, 1405W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 162, 175N, 1409W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 168, 177N, 1415W,  30, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 174, 179N, 1426W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 180, 176N, 1437W,  29, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 186, 172N, 1450W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 192, 168N, 1462W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 198, 171N, 1479W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 204, 175N, 1499W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 210, 180N, 1519W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 216, 186N, 1543W,  26, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 222, 196N, 1556W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 228, 199N, 1565W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 234, 200N, 1576W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP02, 240, 208N, 1587W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,   0, 123N, 1356W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,   6, 123N, 1369W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  12, 124N, 1377W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  18, 123N, 1385W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  24, 124N, 1393W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  30, 126N, 1400W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  36, 126N, 1407W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  42, 127N, 1414W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  48, 128N, 1422W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  54, 130N, 1426W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  60, 132N, 1431W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  66, 132N, 1437W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  72, 133N, 1438W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  78, 134N, 1437W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  84, 138N, 1433W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  90, 143N, 1431W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03,  96, 146N, 1429W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 102, 149N, 1427W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 108, 154N, 1423W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 114, 160N, 1421W,  34, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 120, 165N, 1424W,  38, 1003, XX,  34, NEQ,   78,    0,    0,   65, 
EP, 19, 2016092418, 03, AP03, 126, 170N, 1424W,  37, 1001, XX,  34, NEQ,   68,    0,    0,   67, 
EP, 19, 2016092418, 03, AP03, 132, 172N, 1424W,  39, 1004, XX,  34, NEQ,   83,    0,    0,   67, 
EP, 19, 2016092418, 03, AP03, 138, 175N, 1427W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 144, 178N, 1429W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 150, 180N, 1433W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 19, 2016092418, 03, AP03, 156, 179N, 1437W,  36, 1008, XX,  34, NEQ,   83,    0,    0,   70, 
EP, 19, 2016092418, 03, AP03, 162, 178N, 1446W,  34, 1006, XX,  34, NEQ,   72,    0,    0,    0, 
