SH, 98, 2016031600, 71, JNVG,   0, 165S, 1394E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  12, 167S, 1395E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  24, 163S, 1396E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  36, 164S, 1395E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  48, 146S, 1395E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  60, 145S, 1405E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  72, 145S, 1407E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  84, 137S, 1406E,  45,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG,  96, 144S, 1396E,  45,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG, 108, 146S, 1385E,  50,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 71, JNVG, 120, 149S, 1365E,  55,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,   0, 165S, 1398E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  12, 165S, 1413E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  24, 173S, 1416E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  36, 170S, 1415E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  48, 155S, 1419E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  60, 150S, 1425E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  72, 135S, 1415E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  84, 134S, 1425E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN,  96, 125S, 1428E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN, 108, 115S, 1421E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 72, JAVN, 120, 115S, 1420E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,   0, 158S, 1395E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  12, 165S, 1404E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  24, 164S, 1406E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  36, 158S, 1415E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  48, 155S, 1420E,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  60, 154S, 1435E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  72, 145S, 1444E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016031600, 74, JJGS,  84, 135S, 1450E,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040612, 71, JNVG,   0, 165S,  411E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040612, 71, JNVG,  12, 164S,  406E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040612, 74, JJGS,   0, 166S,  403E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040612, 74, JJGS,  12, 166S,  393E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040612, 74, JJGS,  24, 158S,  391E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040618, 71, JNVG,   0, 165S,  407E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040618, 71, JNVG,  12, 153S,  413E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040618, 72, JAVN,   0, 170S,  405E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040618, 72, JAVN,  12, 146S,  425E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040618, 72, JAVN,  24, 131S,  389E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2016040700, 01, CARQ, -18, 157S,  409E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 98, 2016040700, 01, CARQ, -12, 167S,  401E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 98, 2016040700, 01, CARQ,  -6, 178S,  395E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
SH, 98, 2016040700, 01, CARQ,   0, 185S,  393E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
