WP, 10, 2016080900, 74, JJGS,   0, 272N, 1215E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016080900, 74, JJGS,  12, 274N, 1205E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,   0, 155N, 1398E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  12, 161N, 1425E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  24, 166N, 1442E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  36, 185N, 1452E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  48, 214N, 1475E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  60, 264N, 1495E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  72, 305N, 1498E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  84, 336N, 1494E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG,  96, 374N, 1484E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG, 108, 415N, 1484E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 71, JNVG, 120, 455N, 1523E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 72, JAVN,   0, 157N, 1404E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 72, JAVN,  12, 161N, 1426E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 72, JAVN,  24, 171N, 1445E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 72, JAVN,  36, 184N, 1456E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081706, 72, JAVN,  48, 195N, 1470E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 10, 2016081712, 01, CARQ, -18, 149N, 1388E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 01, CARQ, -12, 149N, 1394E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 01, CARQ,  -6, 150N, 1400E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 01, CARQ,   0, 152N, 1406E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  12, 156N, 1413E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  24, 162N, 1417E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  36, 170N, 1417E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  48, 179N, 1415E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  60, 189N, 1412E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  72, 200N, 1408E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  84, 211N, 1404E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120,  96, 222N, 1400E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120, 108, 233N, 1395E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, C120, 120, 244N, 1391E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIM,  12, 162N, 1390E,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIM,  24, 174N, 1373E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIM,  36, 183N, 1357E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIM,  48, 189N, 1338E,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIM,  72, 208N, 1305E,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIP,  12, 160N, 1414E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIP,  24, 170N, 1413E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIP,  36, 180N, 1411E,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIP,  48, 187N, 1403E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, CLIP,  72, 197N, 1391E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, FBAM,  12, 155N, 1415E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, FBAM,  24, 161N, 1416E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, FBAM,  36, 168N, 1413E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, FBAM,  48, 177N, 1407E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, FBAM,  72, 203N, 1396E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, HPAC,  12, 159N, 1404E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, HPAC,  24, 166N, 1402E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, HPAC,  36, 172N, 1399E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, HPAC,  48, 177N, 1396E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, HPAC,  72, 189N, 1392E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, MBAM,  12, 156N, 1416E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, MBAM,  24, 162N, 1414E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, MBAM,  36, 167N, 1408E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, MBAM,  48, 174N, 1398E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, MBAM,  72, 189N, 1369E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, RECR,  12, 164N, 1409E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, RECR,  24, 175N, 1402E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, RECR,  36, 187N, 1392E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, RECR,  48, 197N, 1383E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, RECR,  72, 219N, 1384E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, SBAM,  12, 156N, 1418E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, SBAM,  24, 164N, 1418E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, SBAM,  36, 171N, 1413E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, SBAM,  48, 179N, 1404E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, SBAM,  72, 197N, 1377E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  12,   0N,    0E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  24,   0N,    0E,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  36,   0N,    0E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  48,   0N,    0E,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  60,   0N,    0E,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  72,   0N,    0E,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  84,   0N,    0E,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D,  96,   0N,    0E,  64,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D, 108,   0N,    0E,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, ST5D, 120,   0N,    0E,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, XTRP,  12, 155N, 1418E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, XTRP,  24, 158N, 1430E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, XTRP,  36, 161N, 1442E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, XTRP,  48, 164N, 1454E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 10, 2016081712, 03, XTRP,  60, 167N, 1466E,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
