CP, 94, 2016100306, 01, CARQ, -24, 119N, 1738W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2016100306, 01, CARQ, -18, 130N, 1753W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2016100306, 01, CARQ, -12, 132N, 1763W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 290,  10,     INVEST,  , 
CP, 94, 2016100306, 01, CARQ,  -6, 137N, 1773W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 94, 2016100306, 01, CARQ,   0, 143N, 1778W,  25, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1011,   90,  60,   0,   0,   C,   0,   X, 300,   9,     INVEST, S, 
CP, 94, 2016100306, 01, CARQ,   0, 143N, 1778W,  25, 1008, LO,  50, NEQ,    0,    0,    0,    0, 1011,   90,  60,   0,   0,   C,   0,   X, 300,   9,     INVEST, S, 
CP, 94, 2016100306, 01, CARQ,   0, 143N, 1778W,  25, 1008, LO,  64, NEQ,    0,    0,    0,    0, 1011,   90,  60,   0,   0,   C,   0,   X, 300,   9,     INVEST, S, 
CP, 94, 2016100306, 03, AC00,   0, 137N, 1774W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AEMN,  42, 181N, 1793E,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0,   44,    2,   5,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  48, 187N, 1789E,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0,   53,    3,   7,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  54, 193N, 1783E,  34, 1005, XX,  34, NEQ,    0,    0,    0,    0,   61,    3,   6,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  60, 198N, 1776E,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0,   66,    4,   6,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  66, 203N, 1768E,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0,   69,    4,   6,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  72, 207N, 1762E,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0,   75,    5,   7,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  78, 210N, 1752E,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0,   86,    5,   8,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  84, 213N, 1743E,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0,   97,    6,   9,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  90, 218N, 1736E,  34, 1003, XX,  34, NEQ,    0,    0,    0,    0,  106,    7,  11,   0,   0, 
CP, 94, 2016100306, 03, AEMN,  96, 221N, 1729E,  35, 1002, XX,  34, NEQ,    0,    0,    0,    0,  113,    7,  11,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 102, 225N, 1723E,  36, 1003, XX,  34, NEQ,    0,    0,    0,    0,  119,    7,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 108, 228N, 1718E,  37, 1001, XX,  34, NEQ,    0,    0,    0,    0,  127,    8,  11,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 114, 230N, 1712E,  38, 1001, XX,  34, NEQ,    0,    0,    0,    0,  135,    8,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 120, 231N, 1707E,  39,  999, XX,  34, NEQ,    0,    0,    0,    0,  140,    9,  14,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 126, 231N, 1700E,  42,  999, XX,  34, NEQ,    0,    0,    0,    0,  147,   10,  14,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 132, 234N, 1691E,  44,  998, XX,  34, NEQ,    0,    0,    0,    0,  151,    9,  12,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 138, 236N, 1680E,  45,  998, XX,  34, NEQ,    0,    0,    0,    0,  160,    9,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 144, 239N, 1669E,  46,  997, XX,  34, NEQ,    0,    0,    0,    0,  165,   10,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 150, 242N, 1657E,  47,  997, XX,  34, NEQ,    0,    0,    0,    0,  171,   10,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 156, 247N, 1644E,  47,  995, XX,  34, NEQ,    0,    0,    0,    0,  177,   11,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 162, 253N, 1631E,  46,  996, XX,  34, NEQ,    0,    0,    0,    0,  184,   10,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 168, 261N, 1622E,  47,  994, XX,  34, NEQ,    0,    0,    0,    0,  191,   11,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 174, 270N, 1614E,  48,  994, XX,  34, NEQ,    0,    0,    0,    0,  201,   11,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 180, 282N, 1610E,  49,  992, XX,  34, NEQ,    0,    0,    0,    0,  212,   11,  12,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 186, 294N, 1610E,  49,  992, XX,  34, NEQ,    0,    0,    0,    0,  230,   12,  13,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 192, 307N, 1616E,  49,  990, XX,  34, NEQ,    0,    0,    0,    0,  257,   12,  14,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 198, 319N, 1626E,  44,  997, XX,  34, NEQ,    0,    0,    0,    0,  290,    9,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 204, 333N, 1641E,  44,  996, XX,  34, NEQ,    0,    0,    0,    0,  336,    8,  11,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 210, 346N, 1663E,  43,  998, XX,  34, NEQ,    0,    0,    0,    0,  388,    9,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 216, 359N, 1690E,  42,  997, XX,  34, NEQ,    0,    0,    0,    0,  439,    9,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 222, 369N, 1717E,  41,  999, XX,  34, NEQ,    0,    0,    0,    0,  486,   10,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 228, 373N, 1738E,  41,  999, XX,  34, NEQ,    0,    0,    0,    0,  509,   10,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 234, 378N, 1769E,  40, 1000, XX,  34, NEQ,    0,    0,    0,    0,  565,   11,  10,   0,   0, 
CP, 94, 2016100306, 03, AEMN, 240, 383N, 1800E,  37, 1000, XX,  34, NEQ,    0,    0,    0,    0,  664,   12,  10,   0,   0, 
CP, 94, 2016100306, 03, AP01,   0, 136N, 1774W,  36, 1006, XX,  34, NEQ,   57,    0,    0,   54, 
CP, 94, 2016100306, 03, AP01,   6, 140N, 1785W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP01,  12, 146N, 1792W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP01,  18, 151N, 1798W,  34, 1005, XX,  34, NEQ,    0,   46,    0,   58, 
CP, 94, 2016100306, 03, AP01,  24, 156N, 1799W,  35, 1003, XX,  34, NEQ,    0,   58,    0,   59, 
CP, 94, 2016100306, 03, AP01,  30, 162N, 1800E,  38, 1003, XX,  34, NEQ,   74,   72,    0,   57, 
CP, 94, 2016100306, 03, AP01,  36, 172N, 1797E,  39, 1000, XX,  34, NEQ,   78,   77,    0,   58, 
CP, 94, 2016100306, 03, AP01,  42, 181N, 1794E,  43, 1001, XX,  34, NEQ,   75,   78,    0,    0, 
CP, 94, 2016100306, 03, AP01,  48, 192N, 1792E,  43, 1000, XX,  34, NEQ,   77,   84,    0,   65, 
CP, 94, 2016100306, 03, AP01,  54, 201N, 1786E,  47, 1000, XX,  34, NEQ,   83,   88,    0,   60, 
CP, 94, 2016100306, 03, AP01,  60, 207N, 1777E,  41,  998, XX,  34, NEQ,   88,   71,   44,   66, 
CP, 94, 2016100306, 03, AP01,  66, 211N, 1769E,  40,  999, XX,  34, NEQ,   81,   71,    0,   67, 
CP, 94, 2016100306, 03, AP01,  72, 216N, 1763E,  43,  997, XX,  34, NEQ,   81,   73,   60,   78, 
CP, 94, 2016100306, 03, AP01,  78, 218N, 1755E,  45,  995, XX,  34, NEQ,   90,   90,   63,   79, 
CP, 94, 2016100306, 03, AP01,  84, 222N, 1748E,  47,  992, XX,  34, NEQ,   93,   80,   72,   86, 
CP, 94, 2016100306, 03, AP01,  90, 226N, 1741E,  52,  992, XX,  34, NEQ,   84,   85,   78,   81, 
CP, 94, 2016100306, 03, AP01,  90, 226N, 1741E,  52,  992, XX,  50, NEQ,   57,   55,    0,    0, 
CP, 94, 2016100306, 03, AP01,  96, 228N, 1735E,  50,  991, XX,  34, NEQ,   83,   84,   80,   83, 
CP, 94, 2016100306, 03, AP01, 102, 231N, 1732E,  49,  993, XX,  34, NEQ,   82,   90,   78,   76, 
CP, 94, 2016100306, 03, AP01, 108, 235N, 1731E,  47,  991, XX,  34, NEQ,   98,   86,   72,   77, 
CP, 94, 2016100306, 03, AP01, 114, 239N, 1731E,  54,  991, XX,  34, NEQ,   86,   85,   65,   81, 
CP, 94, 2016100306, 03, AP01, 114, 239N, 1731E,  54,  991, XX,  50, NEQ,   56,    0,    0,    0, 
CP, 94, 2016100306, 03, AP01, 120, 240N, 1729E,  50,  991, XX,  34, NEQ,   82,   83,   77,   82, 
CP, 94, 2016100306, 03, AP01, 120, 240N, 1729E,  50,  991, XX,  50, NEQ,   46,    0,    0,   36, 
CP, 94, 2016100306, 03, AP01, 126, 239N, 1724E,  52,  990, XX,  34, NEQ,   93,   89,   83,   90, 
CP, 94, 2016100306, 03, AP01, 126, 239N, 1724E,  52,  990, XX,  50, NEQ,   51,    0,    0,    0, 
CP, 94, 2016100306, 03, AP01, 132, 239N, 1719E,  50,  991, XX,  34, NEQ,  103,   95,   79,   99, 
CP, 94, 2016100306, 03, AP01, 138, 241N, 1711E,  54,  991, XX,  34, NEQ,  105,   90,   69,   97, 
CP, 94, 2016100306, 03, AP01, 138, 241N, 1711E,  54,  991, XX,  50, NEQ,   65,    0,    0,   60, 
CP, 94, 2016100306, 03, AP01, 144, 244N, 1701E,  56,  987, XX,  34, NEQ,  113,  108,   80,   91, 
CP, 94, 2016100306, 03, AP01, 144, 244N, 1701E,  56,  987, XX,  50, NEQ,   67,    0,    0,   57, 
CP, 94, 2016100306, 03, AP01, 150, 246N, 1690E,  59,  985, XX,  34, NEQ,  122,  109,   83,  100, 
CP, 94, 2016100306, 03, AP01, 150, 246N, 1690E,  59,  985, XX,  50, NEQ,   77,   55,    0,   60, 
CP, 94, 2016100306, 03, AP01, 156, 251N, 1678E,  57,  982, XX,  34, NEQ,  135,   98,   86,  124, 
CP, 94, 2016100306, 03, AP01, 156, 251N, 1678E,  57,  982, XX,  50, NEQ,   77,   64,    0,   71, 
CP, 94, 2016100306, 03, AP01, 162, 255N, 1665E,  63,  980, XX,  34, NEQ,  144,  111,   94,  119, 
CP, 94, 2016100306, 03, AP01, 162, 255N, 1665E,  63,  980, XX,  50, NEQ,   81,   79,    0,   71, 
CP, 94, 2016100306, 03, AP01, 168, 261N, 1656E,  63,  973, XX,  34, NEQ,  143,  132,   91,  109, 
CP, 94, 2016100306, 03, AP01, 168, 261N, 1656E,  63,  973, XX,  50, NEQ,   86,   79,   62,   73, 
CP, 94, 2016100306, 03, AP01, 174, 269N, 1646E,  65,  977, XX,  34, NEQ,  159,  130,   92,  128, 
CP, 94, 2016100306, 03, AP01, 174, 269N, 1646E,  65,  977, XX,  50, NEQ,   91,   79,   48,   78, 
CP, 94, 2016100306, 03, AP01, 174, 269N, 1646E,  65,  977, XX,  64, NEQ,   55,    0,    0,    0, 
CP, 94, 2016100306, 03, AP01, 180, 279N, 1636E,  63,  975, XX,  34, NEQ,  168,  163,   99,  116, 
CP, 94, 2016100306, 03, AP01, 180, 279N, 1636E,  63,  975, XX,  50, NEQ,   93,   81,   66,   78, 
CP, 94, 2016100306, 03, AP01, 186, 290N, 1628E,  63,  977, XX,  34, NEQ,  154,  147,   95,  120, 
CP, 94, 2016100306, 03, AP01, 186, 290N, 1628E,  63,  977, XX,  50, NEQ,   94,   89,   67,   72, 
CP, 94, 2016100306, 03, AP01, 192, 302N, 1626E,  66,  973, XX,  34, NEQ,  151,  150,  118,  126, 
CP, 94, 2016100306, 03, AP01, 192, 302N, 1626E,  66,  973, XX,  50, NEQ,   91,   85,   77,   82, 
CP, 94, 2016100306, 03, AP01, 192, 302N, 1626E,  66,  973, XX,  64, NEQ,   50,   51,    0,    0, 
CP, 94, 2016100306, 03, AP01, 198, 311N, 1627E,  57,  985, XX,  34, NEQ,  170,  174,  117,  118, 
CP, 94, 2016100306, 03, AP01, 198, 311N, 1627E,  57,  985, XX,  50, NEQ,   95,  100,    0,    0, 
CP, 94, 2016100306, 03, AP01, 204, 322N, 1634E,  56,  986, XX,  34, NEQ,  181,  187,  137,  125, 
CP, 94, 2016100306, 03, AP01, 204, 322N, 1634E,  56,  986, XX,  50, NEQ,   81,   93,    0,    0, 
CP, 94, 2016100306, 03, AP01, 210, 334N, 1647E,  54,  989, XX,  34, NEQ,  169,  189,  145,  140, 
CP, 94, 2016100306, 03, AP01, 210, 334N, 1647E,  54,  989, XX,  50, NEQ,   91,  106,    0,    0, 
CP, 94, 2016100306, 03, AP01, 216, 345N, 1668E,  51,  991, XX,  34, NEQ,  135,  173,  155,  207, 
CP, 94, 2016100306, 03, AP01, 216, 345N, 1668E,  51,  991, XX,  50, NEQ,    0,   96,    0,    0, 
CP, 94, 2016100306, 03, AP01, 222, 348N, 1689E,  47,  996, XX,  34, NEQ,  107,  149,  152,  217, 
CP, 94, 2016100306, 03, AP01, 228, 350N, 1707E,  44,  998, XX,  34, NEQ,  139,  168,  160,  201, 
CP, 94, 2016100306, 03, AP01, 234, 347N, 1724E,  41, 1001, XX,  34, NEQ,  200,  127,  117,  204, 
CP, 94, 2016100306, 03, AP01, 240, 346N, 1737E,  38, 1003, XX,  34, NEQ,  180,    0,  101,  186, 
CP, 94, 2016100306, 03, AP02,   0, 139N, 1776W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,   6, 141N, 1785W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  12, 145N, 1789W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  18, 152N, 1789W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  24, 161N, 1789W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  30, 171N, 1792W,  35, 1007, XX,  34, NEQ,    0,   51,    0,    0, 
CP, 94, 2016100306, 03, AP02,  36, 179N, 1799W,  35, 1004, XX,  34, NEQ,    0,   83,    0,    0, 
CP, 94, 2016100306, 03, AP02,  42, 184N, 1793E,  36, 1004, XX,  34, NEQ,   79,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  48, 188N, 1785E,  35, 1004, XX,  34, NEQ,   71,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  54, 193N, 1776E,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  60, 197N, 1766E,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  66, 203N, 1755E,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  72, 206N, 1745E,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  78, 212N, 1731E,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  84, 217N, 1719E,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  90, 223N, 1708E,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02,  96, 228N, 1699E,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 102, 232N, 1690E,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 108, 238N, 1684E,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 114, 244N, 1678E,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 120, 249N, 1675E,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 126, 252N, 1672E,  35, 1003, XX,  34, NEQ,   48,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 132, 257N, 1668E,  37, 1001, XX,  34, NEQ,   75,   66,    0,   55, 
CP, 94, 2016100306, 03, AP02, 138, 260N, 1665E,  41, 1000, XX,  34, NEQ,   81,   81,    0,   66, 
CP, 94, 2016100306, 03, AP02, 144, 264N, 1662E,  45,  999, XX,  34, NEQ,   80,   75,    0,   67, 
CP, 94, 2016100306, 03, AP02, 150, 269N, 1658E,  47,  997, XX,  34, NEQ,   90,   83,    0,   79, 
CP, 94, 2016100306, 03, AP02, 156, 277N, 1653E,  45,  997, XX,  34, NEQ,   94,   94,   46,   67, 
CP, 94, 2016100306, 03, AP02, 162, 285N, 1650E,  43,  997, XX,  34, NEQ,   86,   86,   55,   70, 
CP, 94, 2016100306, 03, AP02, 168, 293N, 1651E,  45,  997, XX,  34, NEQ,   75,   88,   62,   67, 
CP, 94, 2016100306, 03, AP02, 174, 302N, 1653E,  47,  997, XX,  34, NEQ,   93,   97,   72,   67, 
CP, 94, 2016100306, 03, AP02, 180, 313N, 1659E,  49,  992, XX,  34, NEQ,   86,  108,   84,   64, 
CP, 94, 2016100306, 03, AP02, 186, 324N, 1668E,  52,  995, XX,  34, NEQ,   95,  106,   87,   68, 
CP, 94, 2016100306, 03, AP02, 186, 324N, 1668E,  52,  995, XX,  50, NEQ,    0,   52,    0,    0, 
CP, 94, 2016100306, 03, AP02, 192, 335N, 1680E,  50,  994, XX,  34, NEQ,   82,  100,   80,   68, 
CP, 94, 2016100306, 03, AP02, 198, 341N, 1688E,  40, 1003, XX,  34, NEQ,   87,  109,   70,    0, 
CP, 94, 2016100306, 03, AP02, 204, 349N, 1699E,  39, 1005, XX,  34, NEQ,   83,  101,    0,    0, 
CP, 94, 2016100306, 03, AP02, 210, 354N, 1710E,  37, 1007, XX,  34, NEQ,   74,   99,    0,    0, 
CP, 94, 2016100306, 03, AP02, 216, 358N, 1723E,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 222, 359N, 1729E,  29, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 228, 357N, 1738E,  27, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 234, 358N, 1745E,  23, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP02, 240, 361N, 1753E,  26, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP03,   0, 139N, 1763W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP03,   6, 142N, 1775W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP03,  12, 148N, 1780W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 94, 2016100306, 03, AP03,  18, 155N, 1782W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
