AL, 05, 2016072818, 01, CARQ, -24, 126N,  289W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2016072818, 01, CARQ, -18, 127N,  301W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2016072818, 01, CARQ, -12, 128N,  315W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  14,     INVEST,  , 
AL, 05, 2016072818, 01, CARQ,  -6, 129N,  330W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2016072818, 01, CARQ,   0, 130N,  345W,  20, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1012,  150,  70,   0,   0,   L,   0,   X, 275,  14,     INVEST, S, 
AL, 05, 2016072818, 01, CARQ,   0, 130N,  345W,  20, 1011, DB,  50, NEQ,    0,    0,    0,    0, 1012,  150,  70,   0,   0,   L,   0,   X, 275,  14,     INVEST, S, 
AL, 05, 2016072818, 01, CARQ,   0, 130N,  345W,  20, 1011, DB,  64, NEQ,    0,    0,    0,    0, 1012,  150,  70,   0,   0,   L,   0,   X, 275,  14,     INVEST, S, 
AL, 05, 2016072818, 03, AC00,   0, 124N,  360W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AC00,   6, 124N,  380W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AC00,  12, 114N,  415W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AC00,  18, 108N,  438W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AEMN,   0, 122N,  351W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0,   39,    1,   2,   0,   0, 
AL, 05, 2016072818, 03, AEMN,   6, 118N,  371W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0,   64,    0,   3,   0,   0, 
AL, 05, 2016072818, 03, AEMN,  12, 119N,  394W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0,   95,    0,   3,   0,   0, 
AL, 05, 2016072818, 03, AEMN,  18, 118N,  422W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0,  103,    0,   3,   0,   0, 
AL, 05, 2016072818, 03, AEMN,  24, 113N,  438W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0,  123,    0,   2,   0,   0, 
AL, 05, 2016072818, 03, AP01,   0, 124N,  351W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP02,   0, 119N,  350W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP03,   0, 125N,  361W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP03,   6, 123N,  387W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP04,   0, 121N,  351W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP04,   6, 112N,  367W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP05,   0, 112N,  340W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP05,   6, 109N,  351W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP06,   0, 127N,  355W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP06,   6, 122N,  383W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP06,  12, 119N,  414W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP06,  18, 125N,  441W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP06,  24, 129N,  466W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP07,   0, 114N,  344W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP07,   6, 108N,  358W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP07,  12, 105N,  367W,  16, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,   0, 122N,  354W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,   6, 124N,  374W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  12, 131N,  393W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  18, 123N,  409W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  24, 115N,  433W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  30, 112N,  440W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  36, 118N,  438W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  42, 114N,  440W,  16, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP09,  48, 114N,  446W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP10,   0, 120N,  346W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP11,   0, 130N,  345W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,   0, 113N,  343W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,   6, 101N,  358W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  12, 101N,  363W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  18, 101N,  370W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  24,  96N,  371W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  30,  95N,  354W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  36,  94N,  361W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  42,  90N,  362W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  48,  89N,  356W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  54, 101N,  336W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  60, 107N,  342W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  66, 112N,  354W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  72, 108N,  368W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  78, 110N,  376W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  84, 112N,  382W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  90, 113N,  393W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12,  96, 114N,  400W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 102, 117N,  408W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 108, 119N,  419W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 114, 122N,  429W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 120, 127N,  434W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 126, 133N,  445W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 132, 134N,  456W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 138, 136N,  468W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 144, 136N,  483W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 150, 139N,  500W,  20, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 156, 145N,  516W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP12, 162, 149N,  537W,  23, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP13,   0, 130N,  345W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP13,   6, 127N,  373W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP13,  12, 130N,  397W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP13,  18, 128N,  435W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,   0, 119N,  352W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,   6, 119N,  370W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  12, 116N,  399W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  18, 107N,  430W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  24, 106N,  444W,  15, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  30, 108N,  443W,  12, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  36, 105N,  440W,  14, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP14,  42, 107N,  448W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,   0, 122N,  358W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,   6, 121N,  378W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,  12, 124N,  398W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,  18, 127N,  421W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,  24, 123N,  440W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP15,  30, 117N,  461W,  12, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP16,   0, 124N,  351W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP16,   6, 129N,  370W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP16,  12, 135N,  394W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP16,  18, 129N,  424W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,   0, 118N,  350W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,   6, 109N,  371W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  12, 103N,  396W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  18, 106N,  427W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  24, 111N,  444W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  30, 126N,  468W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  36, 128N,  500W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  42, 132N,  529W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP17,  48, 145N,  558W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,   0, 125N,  361W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,   6, 126N,  382W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  12, 125N,  416W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  18, 112N,  441W,  16, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  24, 103N,  465W,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  30, 109N,  481W,  12, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  36, 104N,  479W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  42, 107N,  480W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP18,  48, 108N,  494W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP19,   0, 121N,  356W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP19,   6, 120N,  376W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP19,  12, 123N,  402W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP19,  18, 127N,  426W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP19,  24, 129N,  448W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,   0, 125N,  356W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,   6, 120N,  372W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  12, 113N,  391W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  18, 109N,  420W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  24, 107N,  434W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  30, 109N,  439W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  36, 113N,  434W,  15, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  42, 115N,  444W,  15, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AP20,  48, 107N,  461W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, AVNO,   0, 124N,  360W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99, 102,   0,   0, 
AL, 05, 2016072818, 03, AVNO,   6, 123N,  380W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 1011,   40, 162,   0,   0, 
AL, 05, 2016072818, 03, AVNO,  12, 120N,  403W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 1011,   65, 157,   0,   0, 
AL, 05, 2016072818, 03, AVNO,  18, 112N,  439W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99, 157,   0,   0, 
AL, 05, 2016072818, 03, BAMD,  12, 135N,  386W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  24, 141N,  430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  36, 149N,  475W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  48, 158N,  521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  60, 167N,  564W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  72, 175N,  603W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  84, 179N,  636W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2016072818, 03, BAMD,  96, 178N,  664W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
