IO, 96, 2016080906, 71, JNVG,   0, 223N,  885E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  12, 225N,  889E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  24, 234N,  884E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  36, 236N,  875E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  48, 230N,  878E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  60, 231N,  879E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  72, 227N,  879E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080906, 71, JNVG,  84, 227N,  889E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 01, CARQ, -24, 252N,  910E,  25,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X,   0,   0,     INVEST,  , 
IO, 96, 2016080912, 01, CARQ, -18, 243N,  906E,  25,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X,   0,   0,     INVEST,  , 
IO, 96, 2016080912, 01, CARQ, -12, 234N,  901E,  25,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X, 201,  10,     INVEST,  , 
IO, 96, 2016080912, 01, CARQ,  -6, 224N,  898E,  30,    0, TD,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   B,   0,   X,   0,   0,     INVEST,  , 
IO, 96, 2016080912, 01, CARQ,   0, 216N,  892E,  30,  995, TD,  34, NEQ,    0,    0,    0,    0, 1000,  150,  35,   0,   0,   B,   0,   X, 205,  10,     INVEST, S, 
IO, 96, 2016080912, 01, CARQ,   0, 216N,  892E,  30,  995, TD,  50, NEQ,    0,    0,    0,    0, 1000,  150,  35,   0,   0,   B,   0,   X, 205,  10,     INVEST, S, 
IO, 96, 2016080912, 01, CARQ,   0, 216N,  892E,  30,  995, TD,  64, NEQ,    0,    0,    0,    0, 1000,  150,  35,   0,   0,   B,   0,   X, 205,  10,     INVEST, S, 
IO, 96, 2016080912, 03, AEMN,   0, 218N,  890E,  30,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,   6, 221N,  897E,  34,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  12, 228N,  897E,  31,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  18, 232N,  890E,  28,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  24, 236N,  883E,  25,  995, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  30, 238N,  877E,  23,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  36, 237N,  869E,  22,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  42, 235N,  863E,  24,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  48, 236N,  861E,  22,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  54, 239N,  858E,  21,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  60, 239N,  852E,  21,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  66, 240N,  847E,  21,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  72, 242N,  843E,  18,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  78, 243N,  840E,  17,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  84, 243N,  835E,  17,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  90, 243N,  829E,  18,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN,  96, 246N,  828E,  17,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 102, 248N,  829E,  17,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 108, 249N,  830E,  16,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 114, 248N,  831E,  17,  998, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 120, 250N,  833E,  16,  995, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 126, 251N,  839E,  16,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 132, 247N,  844E,  16,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 138, 245N,  849E,  18,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 144, 244N,  852E,  17,  995, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 150, 243N,  855E,  15,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 156, 238N,  862E,  16,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 162, 232N,  863E,  17,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 168, 231N,  865E,  17,  995, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 174, 227N,  863E,  18,  997, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 180, 217N,  863E,  21,  996, XX,  34, NEQ,    0,    0,    0,    0, 
IO, 96, 2016080912, 03, AEMN, 186, 212N,  860E,  22,  996, XX,  34, NEQ,    0,    0,    0,    0, 
