WP, 06, 2016072700, 74, JJGS,   0,  65N, 1310E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  12,  75N, 1313E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  24,  76N, 1316E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  36,  95N, 1296E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  48, 106N, 1276E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  60, 105N, 1278E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  72, 125N, 1252E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072700, 74, JJGS,  84, 125N, 1254E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 01, CARQ, -12,  57N, 1323E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 01, CARQ,  -6,  58N, 1311E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 01, CARQ,   0,  60N, 1300E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  12,  65N, 1262E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  24,  71N, 1239E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  36,  77N, 1219E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  48,  84N, 1200E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  60,  91N, 1182E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  72,  99N, 1162E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  84, 107N, 1145E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120,  96, 116N, 1130E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120, 108, 126N, 1117E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, C120, 120, 136N, 1108E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIM,  12,  75N, 1261E,  14,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIM,  24,  87N, 1237E,   4,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIM,  36, 106N, 1210E,   7,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIM,  48, 125N, 1189E,  10,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIM,  72, 143N, 1167E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIP,  12,  70N, 1266E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIP,  24,  85N, 1250E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIP,  36, 102N, 1232E,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIP,  48, 115N, 1213E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, CLIP,  72, 142N, 1174E,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, FBAM,  12,  65N, 1261E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, FBAM,  24,  68N, 1239E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, FBAM,  36,  71N, 1219E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, FBAM,  48,  72N, 1201E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, FBAM,  72,  69N, 1174E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, HPAC,  12,  71N, 1261E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, HPAC,  24,  79N, 1236E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, HPAC,  36,  92N, 1209E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, HPAC,  48, 105N, 1186E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, HPAC,  72, 120N, 1148E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, MBAM,  12,  65N, 1264E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, MBAM,  24,  69N, 1249E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, MBAM,  36,  72N, 1236E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, MBAM,  48,  74N, 1226E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, MBAM,  72,  79N, 1219E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, RECR,  12,  71N, 1265E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, RECR,  24,  76N, 1245E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, RECR,  36,  82N, 1233E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, RECR,  48,  94N, 1223E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, RECR,  72, 122N, 1199E,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, SBAM,  12,  65N, 1265E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, SBAM,  24,  67N, 1253E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, SBAM,  36,  70N, 1244E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, SBAM,  48,  73N, 1237E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, SBAM,  72,  86N, 1241E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  12,   0N,    0E,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  24,   0N,    0E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  36,   0N,    0E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  48,   0N,    0E,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  60,   0N,    0E,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  72,   0N,    0E,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  84,   0N,    0E,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D,  96,   0N,    0E,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D, 108,   0N,    0E,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, ST5D, 120,   0N,    0E,  59,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, STRT,  12,  66N, 1264E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, STRT,  24,  75N, 1242E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, STRT,  36,  83N, 1222E,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, STRT,  48,  96N, 1197E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, STRT,  72, 111N, 1151E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  12,  66N, 1260E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  24,  72N, 1234E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  36,  78N, 1208E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  48,  84N, 1182E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  60,  90N, 1156E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  72,  96N, 1129E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  84, 102N, 1103E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP,  96, 108N, 1077E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP, 108, 114N, 1050E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 03, XTRP, 120, 120N, 1024E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,   0,  75N, 1301E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  12,  64N, 1332E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  24,  63N, 1327E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  36,  73N, 1333E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  48,  78N, 1340E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  60,  91N, 1315E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 06, 2016072706, 71, JNVG,  72, 104N, 1301E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
