EP, 01, 2018050718, 01, CARQ, -24,  85N, 1125W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 01, 2018050718, 01, CARQ, -18,  86N, 1142W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 01, 2018050718, 01, CARQ, -12,  88N, 1161W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 277,  17,     INVEST,  , 
EP, 01, 2018050718, 01, CARQ,  -6,  90N, 1176W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 01, 2018050718, 01, CARQ,   0,  90N, 1190W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  15,     INVEST, S, 
EP, 01, 2018050718, 01, CARQ,   0,  90N, 1190W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  15,     INVEST, S, 
EP, 01, 2018050718, 01, CARQ,   0,  90N, 1190W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1012,  150,  30,   0,   0,   E,   0,   X, 275,  15,     INVEST, S, 
EP, 01, 2018050718, 03, AC00,   0,  89N, 1175W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,   6,  89N, 1194W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  12,  85N, 1206W,  23, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  18,  90N, 1205W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  24, 106N, 1205W,  33, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  30, 116N, 1214W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  36, 118N, 1222W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  42, 123N, 1228W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 01, 2018050718, 03, AC00,  48, 124N, 1233W,  36, 1005, XX,  34, NEQ,   82,    0,    0,   71, 
EP, 01, 2018050718, 03, AC00,  54, 125N, 1237W,  37, 1001, XX,  34, NEQ,   70,    0,    0,   74, 
EP, 01, 2018050718, 03, AC00,  60, 124N, 1241W,  36, 1004, XX,  34, NEQ,   83,    0,    0,   72, 
EP, 01, 2018050718, 03, AC00,  66, 126N, 1244W,  35, 1001, XX,  34, NEQ,    0,    0,    0,   64, 
EP, 01, 2018050718, 03, AC00,  72, 130N, 1246W,  35, 1004, XX,  34, NEQ,    0,    0,    0,   69, 
