CP, 97, 2018092712, 01, CARQ, -24, 118N, 1386W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 97, 2018092712, 01, CARQ, -18, 119N, 1416W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 97, 2018092712, 01, CARQ, -12, 122N, 1424W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 278,  11,     INVEST,  , 
CP, 97, 2018092712, 01, CARQ,  -6, 122N, 1438W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 97, 2018092712, 01, CARQ,   0, 123N, 1454W,  25, 1008, LO,  34, NEQ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   C,   0,   X, 275,  11,     INVEST, M, 
CP, 97, 2018092712, 01, CARQ,   0, 123N, 1454W,  25, 1008, LO,  50, NEQ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   C,   0,   X, 275,  11,     INVEST, M, 
CP, 97, 2018092712, 01, CARQ,   0, 123N, 1454W,  25, 1008, LO,  64, NEQ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   C,   0,   X, 275,  11,     INVEST, M, 
CP, 97, 2018092712, 03,  CMC,   0, 123N, 1457W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,   6, 125N, 1473W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  12, 124N, 1490W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  18, 127N, 1504W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  24, 129N, 1519W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  30, 128N, 1533W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  36, 130N, 1549W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  42, 129N, 1564W,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  48, 131N, 1580W,  39, 1004, XX,  34, NEQ,   72,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  54, 131N, 1599W,  39, 1004, XX,  34, NEQ,   81,   74,    0,   69, 
CP, 97, 2018092712, 03,  CMC,  60, 131N, 1616W,  38, 1001, XX,  34, NEQ,   89,    0,    0,   77, 
CP, 97, 2018092712, 03,  CMC,  66, 132N, 1632W,  44, 1001, XX,  34, NEQ,   92,   69,    0,   74, 
CP, 97, 2018092712, 03,  CMC,  72, 134N, 1649W,  45,  998, XX,  34, NEQ,  100,   57,    0,   88, 
CP, 97, 2018092712, 03,  CMC,  78, 136N, 1663W,  49,  995, XX,  34, NEQ,  105,   71,    0,   75, 
CP, 97, 2018092712, 03,  CMC,  84, 139N, 1678W,  50,  993, XX,  34, NEQ,  102,   86,   42,   78, 
CP, 97, 2018092712, 03,  CMC,  84, 139N, 1678W,  50,  993, XX,  50, NEQ,   40,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  90, 142N, 1690W,  53,  992, XX,  34, NEQ,  117,  101,   41,   96, 
CP, 97, 2018092712, 03,  CMC,  90, 142N, 1690W,  53,  992, XX,  50, NEQ,   61,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC,  96, 147N, 1700W,  51,  990, XX,  34, NEQ,  122,  102,   60,  101, 
CP, 97, 2018092712, 03,  CMC,  96, 147N, 1700W,  51,  990, XX,  50, NEQ,   42,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC, 102, 153N, 1709W,  54,  989, XX,  34, NEQ,  126,  111,   72,  105, 
CP, 97, 2018092712, 03,  CMC, 102, 153N, 1709W,  54,  989, XX,  50, NEQ,   64,    0,    0,   49, 
CP, 97, 2018092712, 03,  CMC, 108, 159N, 1714W,  52,  988, XX,  34, NEQ,  132,  119,   79,  100, 
CP, 97, 2018092712, 03,  CMC, 108, 159N, 1714W,  52,  988, XX,  50, NEQ,   53,    0,    0,   45, 
CP, 97, 2018092712, 03,  CMC, 114, 165N, 1717W,  52,  986, XX,  34, NEQ,  146,  132,   81,  106, 
CP, 97, 2018092712, 03,  CMC, 114, 165N, 1717W,  52,  986, XX,  50, NEQ,   57,   50,    0,   46, 
CP, 97, 2018092712, 03,  CMC, 120, 171N, 1721W,  51,  986, XX,  34, NEQ,  145,  159,   86,  110, 
CP, 97, 2018092712, 03,  CMC, 120, 171N, 1721W,  51,  986, XX,  50, NEQ,   60,   55,    0,   40, 
CP, 97, 2018092712, 03,  CMC, 126, 179N, 1722W,  52,  985, XX,  34, NEQ,  137,  132,   95,  150, 
CP, 97, 2018092712, 03,  CMC, 126, 179N, 1722W,  52,  985, XX,  50, NEQ,   55,   50,    0,   54, 
CP, 97, 2018092712, 03,  CMC, 132, 185N, 1725W,  54,  983, XX,  34, NEQ,  161,  140,  100,  160, 
CP, 97, 2018092712, 03,  CMC, 132, 185N, 1725W,  54,  983, XX,  50, NEQ,   88,   66,   47,   73, 
CP, 97, 2018092712, 03,  CMC, 138, 191N, 1728W,  56,  983, XX,  34, NEQ,  169,  128,   86,  159, 
CP, 97, 2018092712, 03,  CMC, 138, 191N, 1728W,  56,  983, XX,  50, NEQ,   99,   59,    0,   81, 
CP, 97, 2018092712, 03,  CMC, 144, 196N, 1734W,  56,  984, XX,  34, NEQ,  171,  130,  105,  154, 
CP, 97, 2018092712, 03,  CMC, 144, 196N, 1734W,  56,  984, XX,  50, NEQ,   78,   51,    0,   81, 
CP, 97, 2018092712, 03,  CMC, 150, 200N, 1740W,  53,  986, XX,  34, NEQ,  163,  149,   93,  160, 
CP, 97, 2018092712, 03,  CMC, 150, 200N, 1740W,  53,  986, XX,  50, NEQ,   79,    0,    0,   54, 
CP, 97, 2018092712, 03,  CMC, 156, 206N, 1748W,  52,  988, XX,  34, NEQ,  172,  168,  105,  173, 
CP, 97, 2018092712, 03,  CMC, 156, 206N, 1748W,  52,  988, XX,  50, NEQ,   78,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC, 162, 212N, 1756W,  56,  988, XX,  34, NEQ,  177,  156,   95,  173, 
CP, 97, 2018092712, 03,  CMC, 162, 212N, 1756W,  56,  988, XX,  50, NEQ,   86,    0,    0,   58, 
CP, 97, 2018092712, 03,  CMC, 168, 217N, 1764W,  55,  990, XX,  34, NEQ,  158,  136,   92,  157, 
CP, 97, 2018092712, 03,  CMC, 168, 217N, 1764W,  55,  990, XX,  50, NEQ,   91,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC, 174, 223N, 1774W,  56,  989, XX,  34, NEQ,  142,  135,   82,  120, 
CP, 97, 2018092712, 03,  CMC, 174, 223N, 1774W,  56,  989, XX,  50, NEQ,   92,    0,    0,   77, 
CP, 97, 2018092712, 03,  CMC, 180, 229N, 1781W,  50,  991, XX,  34, NEQ,  140,  123,   80,  123, 
CP, 97, 2018092712, 03,  CMC, 180, 229N, 1781W,  50,  991, XX,  50, NEQ,   66,    0,    0,    0, 
CP, 97, 2018092712, 03,  CMC, 186, 236N, 1787W,  48,  991, XX,  34, NEQ,  138,  133,   62,  115, 
