CP, 99, 2018120806, 01, CARQ, -24,  52N, 1726W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 99, 2018120806, 01, CARQ, -18,  52N, 1732W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 99, 2018120806, 01, CARQ, -12,  51N, 1738W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 265,   6,     INVEST,  , 
CP, 99, 2018120806, 01, CARQ,  -6,  51N, 1744W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 99, 2018120806, 01, CARQ,   0,  50N, 1750W,  25, 1006, DB,  34, NEQ,    0,    0,    0,    0, 1009,   90,  60,   0,   0,   C,   0,   X, 265,   6,     INVEST, S, 
CP, 99, 2018120806, 01, CARQ,   0,  50N, 1750W,  25, 1006, DB,  50, NEQ,    0,    0,    0,    0, 1009,   90,  60,   0,   0,   C,   0,   X, 265,   6,     INVEST, S, 
CP, 99, 2018120806, 01, CARQ,   0,  50N, 1750W,  25, 1006, DB,  64, NEQ,    0,    0,    0,    0, 1009,   90,  60,   0,   0,   C,   0,   X, 265,   6,     INVEST, S, 
CP, 99, 2018120806, 03, AC00,   0,  54N, 1753W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,   6,  52N, 1760W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  12,  49N, 1768W,  21, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  18,  47N, 1775W,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  24,  46N, 1783W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  30,  48N, 1792W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  36,  49N, 1797E,  21, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  42,  52N, 1789E,  21, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  48,  52N, 1777E,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  54,  55N, 1768E,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  60,  62N, 1757E,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  66,  70N, 1744E,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  72,  79N, 1730E,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 99, 2018120806, 03, AC00,  78,  85N, 1714E,  41, 1003, XX,  34, NEQ,  100,    0,    0,   73, 
CP, 99, 2018120806, 03, AC00,  84,  87N, 1695E,  40, 1000, XX,  34, NEQ,  125,    0,    0,  112, 
CP, 99, 2018120806, 03, AC00,  90,  88N, 1678E,  41,  999, XX,  34, NEQ,  151,    0,    0,  132, 
CP, 99, 2018120806, 03, AC00,  96,  93N, 1661E,  47,  995, XX,  34, NEQ,  117,    0,    0,   84, 
CP, 99, 2018120806, 03, AC00, 102,  98N, 1643E,  50,  996, XX,  34, NEQ,  128,   74,    0,  105, 
CP, 99, 2018120806, 03, AC00, 102,  98N, 1643E,  50,  996, XX,  50, NEQ,   49,    0,    0,    0, 
