CP, 91, 2018071500, 01, CARQ, -24, 116N, 1264W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 91, 2018071500, 01, CARQ, -18, 118N, 1280W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 91, 2018071500, 01, CARQ, -12, 121N, 1294W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 285,  14,     INVEST,  , 
CP, 91, 2018071500, 01, CARQ,  -6, 125N, 1308W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
CP, 91, 2018071500, 01, CARQ,   0, 129N, 1321W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1008,  120,  90,   0,   0,   E,   0,   X, 285,  14,     INVEST, S, 
CP, 91, 2018071500, 01, CARQ,   0, 129N, 1321W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1008,  120,  90,   0,   0,   E,   0,   X, 285,  14,     INVEST, S, 
CP, 91, 2018071500, 01, CARQ,   0, 129N, 1321W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1008,  120,  90,   0,   0,   E,   0,   X, 285,  14,     INVEST, S, 
CP, 91, 2018071500, 03,  CMC,   0, 134N, 1325W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,   6, 135N, 1348W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  12, 125N, 1362W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  18, 131N, 1381W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  24, 140N, 1400W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  30, 140N, 1420W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  36, 140N, 1439W,  34, 1006, XX,  34, NEQ,    0,    0,    0,   61, 
CP, 91, 2018071500, 03,  CMC,  42, 139N, 1450W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  48, 139N, 1461W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  54, 139N, 1472W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  60, 140N, 1489W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  66, 143N, 1502W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 91, 2018071500, 03,  CMC,  72, 149N, 1520W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
