EP, 99, 2018101712, 01, CARQ, -24, 137N,  866W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 99, 2018101712, 01, CARQ, -18, 129N,  873W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 99, 2018101712, 01, CARQ, -12, 123N,  882W,  15,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 251,  11,     INVEST,  , 
EP, 99, 2018101712, 01, CARQ,  -6, 122N,  894W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 99, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  34, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 99, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  50, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 99, 2018101712, 01, CARQ,   0, 122N,  905W,  25, 1007, LO,  64, NEQ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   E,   0,   X, 270,  11,     INVEST, S, 
EP, 99, 2018101712, 03,  CMC,   0, 121N,  919W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,   6, 121N,  913W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  12, 123N,  915W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  18, 122N,  920W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  24, 121N,  920W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  30, 122N,  922W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  36, 123N,  927W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  42, 124N,  930W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  48, 128N,  934W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  54, 133N,  943W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  60, 134N,  953W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  66, 131N,  958W,  34, 1004, XX,  34, NEQ,    0,    0,    0,   34, 
EP, 99, 2018101712, 03,  CMC,  72, 131N,  963W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  78, 129N,  968W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  84, 128N,  973W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  90, 129N,  977W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC,  96, 129N,  981W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC, 102, 128N,  986W,  31, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC, 108, 128N,  990W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC, 114, 131N,  995W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 99, 2018101712, 03,  CMC, 120, 136N, 1001W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
