EP, 10, 2008081312,   , BEST,   0, 163N, 1054W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  30,  40,   0,   E,   0,    ,   0,   0,        TEN, D, 
EP, 10, 2008081318,   , BEST,   0, 167N, 1064W,  35, 1003, TS,  34, NEQ,   30,   30,   30,   30, 1008,  150,  30,  45,   0,   E,   0,    ,   0,   0,        TEN, D, 12, NEQ,  30,  30,  30,  30
EP, 10, 2008081400,   , BEST,   0, 171N, 1073W,  40, 1002, TS,  34, NEQ,   30,   30,   30,   30, 1008,  150,  20,  45,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  30,  30,  30,  30
EP, 10, 2008081406,   , BEST,   0, 174N, 1082W,  40, 1002, TS,  34, NEQ,   30,   30,   30,   30, 1008,  150,  25,  50,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  30,  30,  30,  30
EP, 10, 2008081412,   , BEST,   0, 176N, 1091W,  45,  999, TS,  34, NEQ,   30,   40,   40,   40, 1008,  150,  25,  55,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  30,  30,  30,  30
EP, 10, 2008081418,   , BEST,   0, 176N, 1099W,  40, 1002, TS,  34, NEQ,   30,   40,   40,   40, 1009,  150,  30,  50,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  40,  40,  40,  40
EP, 10, 2008081500,   , BEST,   0, 176N, 1106W,  40, 1002, TS,  34, NEQ,   30,   40,   40,   40, 1009,  150,  30,  50,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  40,  40,  40,  40
EP, 10, 2008081506,   , BEST,   0, 177N, 1109W,  40, 1002, TS,  34, NEQ,   40,   40,   40,   40, 1009,  150,  30,  45,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  40,  40,  40,  40
EP, 10, 2008081512,   , BEST,   0, 178N, 1111W,  40, 1002, TS,  34, NEQ,   30,   30,   40,   30, 1009,  150,  35,  45,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  40,  40,  40,  40
EP, 10, 2008081518,   , BEST,   0, 179N, 1113W,  35, 1004, TS,  34, NEQ,    0,    0,   40,    0, 1009,  150,  35,  45,   0,   E,   0,    ,   0,   0,     ISELLE, D, 12, NEQ,  40,  40,  40,  40
EP, 10, 2008081600,   , BEST,   0, 181N, 1114W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  35,  40,   0,   E,   0,    ,   0,   0,     ISELLE, D, 
EP, 10, 2008081606,   , BEST,   0, 183N, 1115W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  35,  40,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008081612,   , BEST,   0, 184N, 1120W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  35,  40,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008081618,   , BEST,   0, 184N, 1124W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  35,  40,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008081700,   , BEST,   0, 185N, 1126W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  150,  35,  40,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008081706,   , BEST,   0, 187N, 1129W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081712,   , BEST,   0, 188N, 1136W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081718,   , BEST,   0, 188N, 1143W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081800,   , BEST,   0, 188N, 1149W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081806,   , BEST,   0, 189N, 1156W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081812,   , BEST,   0, 190N, 1164W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  35,   0,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008081818,   , BEST,   0, 190N, 1171W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081900,   , BEST,   0, 188N, 1178W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081906,   , BEST,   0, 185N, 1186W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081912,   , BEST,   0, 182N, 1192W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008081918,   , BEST,   0, 178N, 1197W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082000,   , BEST,   0, 173N, 1201W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082006,   , BEST,   0, 167N, 1205W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082012,   , BEST,   0, 161N, 1209W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082018,   , BEST,   0, 155N, 1214W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082100,   , BEST,   0, 149N, 1219W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082106,   , BEST,   0, 144N, 1224W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082112,   , BEST,   0, 141N, 1230W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082118,   , BEST,   0, 138N, 1237W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082200,   , BEST,   0, 136N, 1242W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082206,   , BEST,   0, 134N, 1247W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082212,   , BEST,   0, 133N, 1252W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  120,  35,   0,   0,   E,   0,    ,   0,   0,     ISELLE, M, 
EP, 10, 2008082218,   , BEST,   0, 133N, 1256W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082300,   , BEST,   0, 135N, 1258W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082306,   , BEST,   0, 138N, 1259W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 
EP, 10, 2008082312,   , BEST,   0, 139N, 1259W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 
