AL, 17, 2008110306, 01, CARQ, -24, 115N,  779W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 17, 2008110306, 01, CARQ, -18, 116N,  784W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 17, 2008110306, 01, CARQ, -12, 118N,  787W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 264,   4, 
AL, 17, 2008110306, 01, CARQ,  -6, 115N,  793W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 17, 2008110306, 01, CARQ,   0, 116N,  799W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   L,   0,   X, 275,   5,     INVEST, M, 
AL, 17, 2008110306, 01, CARQ,   0, 116N,  799W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   L,   0,   X, 275,   5,     INVEST, M, 
AL, 17, 2008110306, 01, CARQ,   0, 116N,  799W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   L,   0,   X, 275,   5,     INVEST, M, 
AL, 17, 2008110306, 03,  NAM,   0, 105N,  794W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03,  NAM,   6,  97N,  808W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,   0, 106N,  804W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,   6, 112N,  808W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,  12, 111N,  810W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,  18, 120N,  803W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,  24, 119N,  811W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,  30, 119N,  818W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2008110306, 03, AC00,  36, 124N,  817W,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
