WP, 06, 2008052500,   , BEST,   0,  79N, 1449E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 06, 2008052506,   , BEST,   0,  81N, 1441E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 06, 2008052512,   , BEST,   0,  84N, 1430E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 06, 2008052518,   , BEST,   0,  87N, 1423E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 06, 2008052600,   , BEST,   0,  93N, 1414E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 06, 2008052812,   , BEST,   0, 159N, 1367E,  65,  974, TY,  34, NEQ,   70,   60,   60,   65, 1007,  175,  15,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052812,   , BEST,   0, 159N, 1367E,  65,  974, TY,  50, NEQ,   35,   35,   35,   35, 1007,  175,  15,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052818,   , BEST,   0, 160N, 1364E,  80,  963, TY,  34, NEQ,   70,   60,   60,   65, 1007,  175,  15,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052818,   , BEST,   0, 160N, 1364E,  80,  963, TY,  50, NEQ,   35,   35,   35,   35, 1007,  175,  15,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052818,   , BEST,   0, 160N, 1364E,  80,  963, TY,  64, NEQ,   15,   15,   15,   15, 1007,  175,  15,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052900,   , BEST,   0, 160N, 1361E, 120,  933, TY,  34, NEQ,   95,  100,   80,   80, 1009,  175,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052900,   , BEST,   0, 160N, 1361E, 120,  933, TY,  50, NEQ,   40,   40,   40,   40, 1009,  175,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052900,   , BEST,   0, 160N, 1361E, 120,  933, TY,  64, NEQ,   25,   25,   25,   25, 1009,  175,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052906,   , BEST,   0, 161N, 1358E, 120,  933, TY,  34, NEQ,  120,  120,  100,  100, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052906,   , BEST,   0, 161N, 1358E, 120,  933, TY,  50, NEQ,   55,   55,   55,   55, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052906,   , BEST,   0, 161N, 1358E, 120,  933, TY,  64, NEQ,   35,   35,   35,   35, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052912,   , BEST,   0, 162N, 1355E, 125,  929, TY,  34, NEQ,  120,  120,  100,  100, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052912,   , BEST,   0, 162N, 1355E, 125,  929, TY,  50, NEQ,   55,   55,   55,   55, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052912,   , BEST,   0, 162N, 1355E, 125,  929, TY,  64, NEQ,   35,   35,   35,   35, 1009,  190,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052918,   , BEST,   0, 163N, 1351E, 125,  929, TY,  34, NEQ,  120,  130,  110,  105, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052918,   , BEST,   0, 163N, 1351E, 125,  929, TY,  50, NEQ,   40,   55,   60,   55, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008052918,   , BEST,   0, 163N, 1351E, 125,  929, TY,  64, NEQ,   35,   35,   35,   35, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053000,   , BEST,   0, 165N, 1347E, 125,  929, TY,  34, NEQ,  120,  130,  110,  105, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053000,   , BEST,   0, 165N, 1347E, 125,  929, TY,  50, NEQ,   40,   55,   60,   55, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053000,   , BEST,   0, 165N, 1347E, 125,  929, TY,  64, NEQ,   35,   35,   35,   35, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053006,   , BEST,   0, 170N, 1340E, 110,  941, TY,  34, NEQ,  110,  120,  100,   95, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053006,   , BEST,   0, 170N, 1340E, 110,  941, TY,  50, NEQ,   40,   55,   60,   55, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053006,   , BEST,   0, 170N, 1340E, 110,  941, TY,  64, NEQ,   35,   35,   35,   35, 1009,  190,  15,   0,   5,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053012,   , BEST,   0, 174N, 1334E, 110,  941, TY,  34, NEQ,  110,  120,  100,   95, 1009,  170,  30,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053012,   , BEST,   0, 174N, 1334E, 110,  941, TY,  50, NEQ,   40,   55,   60,   55, 1009,  170,  30,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053012,   , BEST,   0, 174N, 1334E, 110,  941, TY,  64, NEQ,   35,   35,   35,   35, 1009,  170,  30,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053018,   , BEST,   0, 178N, 1331E,  95,  952, TY,  34, NEQ,  105,  105,   95,   90, 1007,  175,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053018,   , BEST,   0, 178N, 1331E,  95,  952, TY,  50, NEQ,   50,   50,   45,   45, 1007,  175,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053018,   , BEST,   0, 178N, 1331E,  95,  952, TY,  64, NEQ,   35,   35,   35,   35, 1007,  175,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053100,   , BEST,   0, 183N, 1329E,  80,  963, TY,  34, NEQ,  105,  105,   95,   90, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053100,   , BEST,   0, 183N, 1329E,  80,  963, TY,  50, NEQ,   55,   55,   45,   45, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053100,   , BEST,   0, 183N, 1329E,  80,  963, TY,  64, NEQ,   35,   35,   35,   35, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053106,   , BEST,   0, 191N, 1328E,  70,  970, TY,  34, NEQ,  100,  100,   90,   85, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053106,   , BEST,   0, 191N, 1328E,  70,  970, TY,  50, NEQ,   50,   50,   40,   40, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053106,   , BEST,   0, 191N, 1328E,  70,  970, TY,  64, NEQ,   35,   35,   30,   30, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053112,   , BEST,   0, 197N, 1328E,  65,  974, TY,  34, NEQ,  100,  100,   90,   85, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053112,   , BEST,   0, 197N, 1328E,  65,  974, TY,  50, NEQ,   50,   50,   40,   35, 1007,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053118,   , BEST,   0, 201N, 1328E,  65,  974, TY,  34, NEQ,  105,  100,   95,  100, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008053118,   , BEST,   0, 201N, 1328E,  65,  974, TY,  50, NEQ,   50,   50,   45,   45, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060100,   , BEST,   0, 207N, 1329E,  70,  970, TY,  34, NEQ,  105,  110,   95,   90, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060100,   , BEST,   0, 207N, 1329E,  70,  970, TY,  50, NEQ,   50,   45,   45,   45, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060100,   , BEST,   0, 207N, 1329E,  70,  970, TY,  64, NEQ,   30,   30,   30,   30, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060106,   , BEST,   0, 216N, 1331E,  70,  970, TY,  34, NEQ,  105,  110,   95,   90, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060106,   , BEST,   0, 216N, 1331E,  70,  970, TY,  50, NEQ,   50,   45,   45,   45, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060106,   , BEST,   0, 216N, 1331E,  70,  970, TY,  64, NEQ,   25,   20,   20,   20, 1006,  175,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060112,   , BEST,   0, 224N, 1333E,  70,  970, TY,  34, NEQ,  105,  110,   95,   90, 1006,  175,  20,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060112,   , BEST,   0, 224N, 1333E,  70,  970, TY,  50, NEQ,   50,   45,   45,   45, 1006,  175,  20,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060112,   , BEST,   0, 224N, 1333E,  70,  970, TY,  64, NEQ,   25,   20,   20,   20, 1006,  175,  20,   0,  25,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060118,   , BEST,   0, 235N, 1337E,  75,  967, TY,  34, NEQ,  115,  115,  105,  100, 1004,  170,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060118,   , BEST,   0, 235N, 1337E,  75,  967, TY,  50, NEQ,   50,   50,   45,   45, 1004,  170,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060118,   , BEST,   0, 235N, 1337E,  75,  967, TY,  64, NEQ,   25,   25,   25,   25, 1004,  170,  15,   0,  10,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060200,   , BEST,   0, 250N, 1344E,  80,  963, TY,  34, NEQ,  120,  115,  100,  100, 1004,  170,  20,   0,  30,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060200,   , BEST,   0, 250N, 1344E,  80,  963, TY,  50, NEQ,   55,   55,   50,   50, 1004,  170,  20,   0,  30,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060200,   , BEST,   0, 250N, 1344E,  80,  963, TY,  64, NEQ,   35,   35,   35,   35, 1004,  170,  20,   0,  30,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060206,   , BEST,   0, 268N, 1355E,  75,  967, TY,  34, NEQ,  110,  105,   95,   95, 1004,  170,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060206,   , BEST,   0, 268N, 1355E,  75,  967, TY,  50, NEQ,   50,   50,   45,   45, 1004,  170,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060206,   , BEST,   0, 268N, 1355E,  75,  967, TY,  64, NEQ,   30,   30,   30,   30, 1004,  170,  20,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060212,   , BEST,   0, 284N, 1370E,  65,  974, TY,  34, NEQ,  110,  105,   95,   95, 1004,  180,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060212,   , BEST,   0, 284N, 1370E,  65,  974, TY,  50, NEQ,   50,   50,   45,   45, 1004,  180,  25,   0,   0,   W,   0,    ,   0,   0,      NAKRI, D, 
WP, 06, 2008060218,   , BEST,   0, 301N, 1391E,  55,  982, TS,  34, NEQ,  135,  160,  150,   90, 1004,  180,  35,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 06, 2008060218,   , BEST,   0, 301N, 1391E,  55,  982, TS,  50, NEQ,   55,   55,   55,   20, 1004,  180,  35,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 06, 2008060300,   , BEST,   0, 313N, 1408E,  50,  985, TS,  34, NEQ,  135,  160,  150,   90, 1004,  180,  35,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
WP, 06, 2008060300,   , BEST,   0, 313N, 1408E,  50,  985, TS,  50, NEQ,   55,   55,   55,   20, 1004,  180,  35,   0,   0,   W,   0,    ,   0,   0,      NAKRI, M, 
