EP, 14, 2008080112, 03,  CMC,   0,  90N, 1051W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,   6,  97N, 1050W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  12, 102N, 1044W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  18, 106N, 1039W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  24, 110N, 1032W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  30, 109N, 1021W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  36, 106N, 1020W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  42, 103N, 1018W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  48, 100N, 1017W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  54,  99N, 1019W,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  60,  97N, 1018W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  66,  98N, 1015W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  72, 100N, 1011W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  78, 109N, 1012W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  84, 114N, 1022W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  90, 120N, 1037W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC,  96, 121N, 1050W,  30, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC, 102, 128N, 1061W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC, 108, 129N, 1073W,  34,  999, XX,  34, NEQ,   69,    0,    0,    0, 
EP, 14, 2008080112, 03,  CMC, 114, 130N, 1084W,  36, 1002, XX,  34, NEQ,   74,   87,    0,   68, 
EP, 14, 2008080112, 03,  CMC, 120, 134N, 1093W,  38, 1000, XX,  34, NEQ,   93,   61,    0,   55, 
EP, 14, 2008080112, 03,  CMC, 126, 141N, 1104W,  39, 1001, XX,  34, NEQ,  104,   83,    0,   73, 
EP, 14, 2008080112, 03,  CMC, 132, 149N, 1118W,  40,  998, XX,  34, NEQ,  109,   82,   60,   67, 
EP, 14, 2008080112, 03,  CMC, 138, 153N, 1130W,  39, 1000, XX,  34, NEQ,  102,   72,    0,    0, 
EP, 14, 2008080112, 03,  CMC, 144, 160N, 1140W,  39,  997, XX,  34, NEQ,   94,    0,    0,    0, 
EP, 14, 2008080112, 03,  NGX,   0,  97N, 1043W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
