WP, 17, 2008091106,   , BEST,   0, 235N, 1458E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091112,   , BEST,   0, 245N, 1459E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091118,   , BEST,   0, 251N, 1464E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091200,   , BEST,   0, 260N, 1468E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091206,   , BEST,   0, 267N, 1470E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091212,   , BEST,   0, 275N, 1472E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091218,   , BEST,   0, 283N, 1475E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091300,   , BEST,   0, 294N, 1478E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091306,   , BEST,   0, 305N, 1479E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091312,   , BEST,   0, 315N, 1480E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091318,   , BEST,   0, 326N, 1484E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091400,   , BEST,   0, 339N, 1491E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S, 
WP, 17, 2008091406,   , BEST,   0, 353N, 1507E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S, 
WP, 17, 2008091412,   , BEST,   0, 369N, 1530E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S, 
WP, 17, 2008091418,   , BEST,   0, 387N, 1569E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 
WP, 17, 2008091500,   , BEST,   0, 412N, 1596E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,  SEVENTEEN, S, 
WP, 17, 2008091506,   , BEST,   0, 433N, 1629E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 
