WP, 01, 2008011000, 72, JAVN,   0,  55N, 1335E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 72, JAVN,  12,  62N, 1315E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 72, JAVN,  24,  68N, 1295E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 72, JAVN,  36,  74N, 1295E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,   0,  56N, 1336E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,  12,  65N, 1317E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,  24,  68N, 1295E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,  36,  65N, 1284E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,  48,  63N, 1274E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011000, 74, JJGS,  60,  45N, 1270E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 71, JNGP,   0,  62N, 1339E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 71, JNGP,  12,  68N, 1305E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 71, JNGP,  24,  83N, 1288E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 72, JAVN,   0,  56N, 1325E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 72, JAVN,  12,  68N, 1315E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 72, JAVN,  24,  77N, 1296E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011006, 72, JAVN,  36,  62N, 1255E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, FBAM,  12,  97N, 1264E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, FBAM,  24, 105N, 1227E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, FBAM,  36, 110N, 1190E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, FBAM,  48, 113N, 1154E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, FBAM,  72, 116N, 1093E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, MBAM,  12,  95N, 1265E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, MBAM,  24, 100N, 1229E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, MBAM,  36, 100N, 1196E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, MBAM,  48,  99N, 1166E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, MBAM,  72,  95N, 1118E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, SBAM,  12,  95N, 1265E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, SBAM,  24,  99N, 1231E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, SBAM,  36, 101N, 1200E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, SBAM,  48, 101N, 1172E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 03, SBAM,  72, 101N, 1125E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 01, 2008011012, 71, JNGP,   0,  55N, 1312E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 01, 2008011012, 71, JNGP,  12,  65N, 1287E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
