WP, 11, 2008081012,   , BEST,   0, 220N, 1204E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081018,   , BEST,   0, 228N, 1213E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081100,   , BEST,   0, 238N, 1223E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081106,   , BEST,   0, 249N, 1233E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081112,   , BEST,   0, 260N, 1243E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081118,   , BEST,   0, 271N, 1257E,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  15,   0,   0,   W,   0,    ,   0,   0,     INVEST, D, 
WP, 11, 2008081200,   , BEST,   0, 276N, 1269E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081206,   , BEST,   0, 281N, 1275E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081212,   , BEST,   0, 285N, 1276E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081218,   , BEST,   0, 288N, 1276E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081300,   , BEST,   0, 291N, 1274E,  25, 1004, TD,   0,    ,    0,    0,    0,    0,  850,    0,   0,   0,   0, 
WP, 11, 2008081306,   , BEST,   0, 294N, 1270E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  25,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081312,   , BEST,   0, 299N, 1266E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  25,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081318,   , BEST,   0, 307N, 1264E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  145,  35,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081400,   , BEST,   0, 319N, 1264E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  160,  35,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081406,   , BEST,   0, 331N, 1268E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  155,  25,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081412,   , BEST,   0, 340N, 1275E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  155,  25,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 11, 2008081418,   , BEST,   0, 352N, 1290E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081500,   , BEST,   0, 359N, 1306E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081506,   , BEST,   0, 363N, 1323E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081512,   , BEST,   0, 364N, 1340E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081518,   , BEST,   0, 364N, 1350E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
WP, 11, 2008081600,   , BEST,   0, 364N, 1362E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
