EP, 15, 2009071312, 03,  EMX,   0, 116N, 1075W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  12, 121N, 1093W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  24, 134N, 1102W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  36, 143N, 1121W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  48, 161N, 1144W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  60, 170N, 1174W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  72, 179N, 1198W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  84, 187N, 1224W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX,  96, 189N, 1253W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX, 108, 188N, 1279W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX, 120, 190N, 1302W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX, 132, 192N, 1336W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  EMX, 144, 187N, 1361W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,   0, 111N, 1089W,  14, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  12, 126N, 1120W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  24, 132N, 1143W,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  36, 138N, 1163W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  48, 146N, 1173W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  60, 153N, 1186W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  72, 160N, 1198W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  84, 163N, 1220W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX,  96, 169N, 1239W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX, 108, 177N, 1264W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  NGX, 120, 185N, 1291W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,   0, 110N, 1076W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  12, 114N, 1105W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  24, 122N, 1129W,  19, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  36, 125N, 1154W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  48, 135N, 1182W,  18, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  60, 139N, 1203W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03,  UKX,  72, 143N, 1235W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 15, 2009071312, 03, AC00,   0, 108N, 1075W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
