EP, 04, 2009070912, 01, CARQ, -24,  88N, 1062W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 04, 2009070912, 01, CARQ, -18,  90N, 1070W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 04, 2009070912, 01, CARQ, -12,  92N, 1077W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 285,   8, 
EP, 04, 2009070912, 01, CARQ,  -6,  94N, 1085W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 04, 2009070912, 01, CARQ,   0,  95N, 1090W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   E,   0,   X, 285,   5,     INVEST, D, 
EP, 04, 2009070912, 01, CARQ,   0,  95N, 1090W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   E,   0,   X, 285,   5,     INVEST, D, 
EP, 04, 2009070912, 01, CARQ,   0,  95N, 1090W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,   0,   0,   0,   E,   0,   X, 285,   5,     INVEST, D, 
EP, 04, 2009070912, 03, CEMN,   0,  92N, 1101W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,   6,  93N, 1109W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  12,  96N, 1117W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  18, 101N, 1127W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  24, 105N, 1135W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  30, 107N, 1144W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  36, 110N, 1153W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  42, 110N, 1162W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  48, 112N, 1176W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  54, 113N, 1189W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 04, 2009070912, 03, CEMN,  60, 115N, 1197W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
