AL, 05, 2011072900, 01, CARQ, -24,  78N,  326W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2011072900, 01, CARQ, -18,  79N,  343W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2011072900, 01, CARQ, -12,  80N,  361W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  17,     INVEST,  , 
AL, 05, 2011072900, 01, CARQ,  -6,  81N,  378W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 05, 2011072900, 01, CARQ,   0,  83N,  395W,  20, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  175,  90,   0,   0,   L,   0,   X, 275,  17,     INVEST, S, 
AL, 05, 2011072900, 01, CARQ,   0,  83N,  395W,  20, 1009, LO,  50, NEQ,    0,    0,    0,    0, 1012,  175,  90,   0,   0,   L,   0,   X, 275,  17,     INVEST, S, 
AL, 05, 2011072900, 01, CARQ,   0,  83N,  395W,  20, 1009, LO,  64, NEQ,    0,    0,    0,    0, 1012,  175,  90,   0,   0,   L,   0,   X, 275,  17,     INVEST, S, 
AL, 05, 2011072900, 03,  EMX,   0,  91N,  391W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  EMX,  12, 109N,  422W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  EMX,  24, 110N,  450W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  EMX,  36, 118N,  480W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  EMX,  48, 118N,  512W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,   0,  80N,  387W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  12,  93N,  410W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  24, 105N,  432W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  36, 114N,  448W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  48, 120N,  465W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  60, 121N,  493W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  72, 123N,  518W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  84, 124N,  547W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX,  96, 124N,  574W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX, 108, 133N,  604W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX, 120, 140N,  631W,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX, 132, 151N,  660W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  NGX, 144, 157N,  689W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,   0,  86N,  390W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  12,  99N,  418W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  24, 107N,  449W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  36, 113N,  474W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  48, 136N,  497W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  60, 139N,  527W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03,  UKX,  72, 149N,  555W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  12,  90N,  413W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  24, 101N,  431W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  36, 114N,  451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  48, 127N,  471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  60, 139N,  493W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  72, 147N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  84, 153N,  533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD,  96, 161N,  551W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 108, 170N,  565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 120, 180N,  576W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 132, 191N,  587W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 144, 202N,  598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 156, 212N,  612W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMD, 168, 223N,  626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  12,  88N,  413W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  24,  99N,  430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  36, 112N,  449W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  48, 125N,  471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  60, 135N,  496W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  72, 142N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  84, 147N,  546W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM,  96, 154N,  571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM, 108, 162N,  595W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM, 120, 174N,  618W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 05, 2011072900, 03, BAMM, 132, 187N,  642W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
