WP, 04, 2011051518, 71, JNGP,   0,  11N, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051518, 71, JNGP,  12,  15N, 1514E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 71, JNGP,   0,  11N, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 72, JAVN,   0,  55N, 1502E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 72, JAVN,  12,  54N, 1504E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,   0,  55N, 1513E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  12,  45N, 1511E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  24,  60N, 1495E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  36,  84N, 1482E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  48,  95N, 1457E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  60,  91N, 1445E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051600, 74, JJGS,  72,  85N, 1437E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 71, JNGP,   0,  56N, 1475E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 71, JNGP,  12,  60N, 1445E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 71, JNGP,  24,  94N, 1434E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 71, JNGP,  36,  88N, 1436E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 71, JNGP,  48,  95N, 1399E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,   0,  63N, 1475E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  12,  69N, 1445E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  24,  72N, 1445E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  36,  79N, 1445E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  48,  88N, 1446E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  60,  90N, 1432E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  72,  96N, 1412E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  84,  99N, 1395E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051606, 72, JAVN,  96, 104N, 1381E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051612, 72, JAVN,   0,  60N, 1505E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051612, 74, JJGS,   0,  55N, 1502E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 04, 2011051618, 01, CARQ, -24,  53N, 1495E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 01, CARQ, -18,  55N, 1488E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 01, CARQ, -12,  59N, 1483E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 01, CARQ,  -6,  64N, 1478E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 01, CARQ,   0,  69N, 1474E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  12,  78N, 1465E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  24,  87N, 1453E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  36,  96N, 1441E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  48, 105N, 1429E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  60, 113N, 1416E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  72, 123N, 1402E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  84, 133N, 1388E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120,  96, 144N, 1375E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120, 108, 155N, 1363E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, C120, 120, 166N, 1353E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIM,  12,  74N, 1457E,  21,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIM,  24,  79N, 1440E,  23,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIM,  36,  87N, 1423E,  26,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIM,  48,  94N, 1408E,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIM,  72, 106N, 1387E,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIP,  12,  79N, 1463E,  20,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 04, 2011051618, 03, CLIP,  24,  89N, 1451E,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
