AL, 06, 2011081212, 01, CARQ, -24, 304N,  740W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2011081212, 01, CARQ, -18, 314N,  724W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2011081212, 01, CARQ, -12, 325N,  706W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,  53,  19,     INVEST,  , 
AL, 06, 2011081212, 01, CARQ,  -6, 336N,  688W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 06, 2011081212, 01, CARQ,   0, 348N,  668W,  25, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1014,  200,  40,   0,   0,   L,   0,   X,  55,  19,     INVEST, S, 
AL, 06, 2011081212, 01, CARQ,   0, 348N,  668W,  25, 1011, DB,  50, NEQ,    0,    0,    0,    0, 1014,  200,  40,   0,   0,   L,   0,   X,  55,  19,     INVEST, S, 
AL, 06, 2011081212, 01, CARQ,   0, 348N,  668W,  25, 1011, DB,  64, NEQ,    0,    0,    0,    0, 1014,  200,  40,   0,   0,   L,   0,   X,  55,  19,     INVEST, S, 
AL, 06, 2011081212, 03,  CMC,   0, 362N,  650W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,   6, 379N,  631W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  12, 389N,  613W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  18, 402N,  590W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  24, 418N,  558W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  30, 438N,  526W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  36, 439N,  495W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  42, 440N,  463W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  48, 440N,  432W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  CMC,  54, 447N,  401W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,   0, 354N,  665W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,  12, 363N,  634W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,  24, 380N,  601W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,  36, 397N,  560W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,  48, 402N,  522W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  EMX,  60, 416N,  465W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,   0, 353N,  653W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,   6, 376N,  627W,  21, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,  12, 399N,  592W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,  18, 415N,  569W,  30, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,  24, 427N,  543W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NAM,  30, 448N,  502W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,   0, 358N,  669W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  12, 378N,  631W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  24, 385N,  595W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  36, 391N,  558W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  48, 401N,  522W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  60, 401N,  487W,  19, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  72, 402N,  466W,  18, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  84, 397N,  452W,  17, 1018, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX,  96, 384N,  443W,  17, 1020, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX, 108, 376N,  436W,  16, 1022, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX, 120, 361N,  432W,  14, 1022, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  NGX, 132, 354N,  431W,  13, 1020, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,   0, 359N,  663W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,  12, 375N,  634W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,  24, 387N,  596W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,  36, 401N,  560W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,  48, 403N,  511W,  17, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03,  UKX,  60, 407N,  467W,  17, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,   0, 355N,  660W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,   6, 367N,  643W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  12, 373N,  628W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  18, 378N,  614W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  24, 384N,  598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  30, 390N,  583W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  36, 394N,  567W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  42, 399N,  549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  48, 403N,  526W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  54, 404N,  509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  60, 404N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  66, 404N,  471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 06, 2011081212, 03, AEMN,  72, 403N,  460W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
