AL, 96, 2011090618, 01, CARQ, -24, 230N,  950W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -18, 219N,  945W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -12, 215N,  943W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 153,   5,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,  -6, 210N,  940W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 03,  NAM,   0, 194N,  929W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NAM,  78, 223N,  950W,  73,  983, XX,  34, NEQ,  107,  111,  106,  125, 
AL, 96, 2011090700, 03,  NAM,  78, 223N,  950W,  73,  983, XX,  50, NEQ,   56,   62,   64,   67, 
AL, 96, 2011090700, 03,  NAM,  78, 223N,  950W,  73,  983, XX,  64, NEQ,   41,   46,   49,    0, 
AL, 96, 2011090700, 03,  NAM,  84, 226N,  952W,  68,  983, XX,  34, NEQ,  117,  113,  121,  125, 
AL, 96, 2011090700, 03,  NAM,  84, 226N,  952W,  68,  983, XX,  50, NEQ,   58,   70,   65,   70, 
AL, 96, 2011090700, 03,  NAM,  84, 226N,  952W,  68,  983, XX,  64, NEQ,   38,   47,    0,   30, 
AL, 96, 2011090700, 03,  NGX,   0, 205N,  931W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  12, 208N,  928W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  24, 204N,  923W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  36, 206N,  923W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  48, 208N,  921W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  60, 211N,  921W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  72, 212N,  919W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  84, 214N,  914W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX,  96, 214N,  914W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX, 108, 212N,  920W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX, 120, 209N,  921W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX, 132, 199N,  922W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  NGX, 144, 184N,  920W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,   0, 201N,  931W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  12, 205N,  928W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  24, 205N,  923W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  36, 211N,  923W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  48, 214N,  923W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  60, 219N,  923W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03,  UKX,  72, 225N,  924W,  34, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,   0, 191N,  933W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,   6, 192N,  934W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  12, 194N,  933W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  18, 196N,  930W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  24, 196N,  925W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  30, 196N,  922W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  36, 196N,  921W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  42, 196N,  918W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  48, 197N,  913W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  54, 199N,  912W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  60, 205N,  911W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  66, 211N,  909W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  72, 215N,  909W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  78, 220N,  910W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  84, 227N,  910W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  90, 235N,  911W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN,  96, 240N,  911W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 102, 244N,  912W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 108, 253N,  913W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 114, 255N,  921W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 120, 262N,  919W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 126, 272N,  915W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 132, 284N,  908W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 138, 289N,  904W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 144, 290N,  898W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 150, 290N,  891W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 156, 283N,  898W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 162, 282N,  893W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 168, 269N,  900W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AEMN, 174, 265N,  900W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,   0, 191N,  938W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,   6, 191N,  938W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  12, 193N,  939W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  18, 195N,  938W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  24, 195N,  931W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  30, 194N,  932W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  36, 192N,  931W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  42, 191N,  929W,  37, 1010, XX,  34, NEQ,    0,    0,   63,    0, 
AL, 96, 2011090700, 03, AP01,  48, 195N,  924W,  34, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  54, 192N,  923W,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  60, 197N,  921W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  66, 200N,  920W,  37, 1008, XX,  34, NEQ,    0,   65,    0,    0, 
AL, 96, 2011090700, 03, AP01,  72, 200N,  920W,  35, 1007, XX,  34, NEQ,    0,   64,    0,    0, 
AL, 96, 2011090700, 03, AP01,  78, 203N,  920W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  84, 211N,  922W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  90, 215N,  926W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01,  96, 220N,  928W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 102, 221N,  931W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 108, 228N,  933W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 114, 233N,  936W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 120, 238N,  939W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 126, 239N,  941W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 132, 243N,  941W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 138, 238N,  942W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 144, 231N,  940W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 150, 227N,  942W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 156, 225N,  936W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 162, 219N,  935W,  24, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 168, 214N,  929W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 174, 208N,  934W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 180, 201N,  930W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 186, 198N,  929W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 192, 194N,  929W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP01, 198, 190N,  927W,  17, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,   0, 193N,  931W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,   6, 195N,  930W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  12, 198N,  930W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  18, 200N,  928W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  24, 202N,  922W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  30, 203N,  920W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  36, 208N,  919W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  42, 207N,  915W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  48, 210N,  911W,  34, 1006, XX,  34, NEQ,    0,    0,   79,    0, 
AL, 96, 2011090700, 03, AP02,  54, 213N,  909W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  60, 220N,  907W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  66, 226N,  901W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  72, 231N,  895W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  78, 240N,  891W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  84, 257N,  890W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02,  90, 269N,  889W,  38, 1005, XX,  34, NEQ,  102,    0,   87,   64, 
AL, 96, 2011090700, 03, AP02,  96, 279N,  888W,  40, 1005, XX,  34, NEQ,   87,    0,  100,   74, 
AL, 96, 2011090700, 03, AP02, 102, 283N,  886W,  35, 1005, XX,  34, NEQ,    0,    0,   79,    0, 
AL, 96, 2011090700, 03, AP02, 108, 296N,  883W,  36, 1006, XX,  34, NEQ,    0,   80,    0,    0, 
AL, 96, 2011090700, 03, AP02, 114, 319N,  879W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 120, 343N,  870W,  14, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 126, 373N,  846W,  13, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 132, 402N,  810W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 138, 424N,  769W,  17, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 144, 442N,  731W,  27, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP02, 150, 447N,  703W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,   0, 190N,  933W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,   6, 190N,  933W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  12, 192N,  933W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  18, 191N,  930W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  24, 193N,  920W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  30, 192N,  919W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  36, 192N,  914W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  42, 198N,  909W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  48, 203N,  907W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  54, 208N,  906W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  60, 215N,  905W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  66, 222N,  900W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  72, 225N,  899W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  78, 235N,  897W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  84, 245N,  894W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  90, 260N,  889W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03,  96, 264N,  885W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03, 102, 276N,  886W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP03, 108, 291N,  881W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,   0, 191N,  932W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,   6, 193N,  931W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  12, 193N,  930W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  18, 195N,  927W,  32, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  24, 198N,  920W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  30, 195N,  917W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  36, 198N,  916W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  42, 198N,  912W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  48, 199N,  908W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  54, 202N,  906W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  60, 209N,  908W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  66, 213N,  904W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  72, 218N,  904W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  78, 221N,  905W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  84, 231N,  905W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  90, 236N,  906W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04,  96, 243N,  910W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 102, 249N,  911W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 108, 261N,  913W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 114, 276N,  905W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 120, 292N,  897W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 126, 300N,  890W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 132, 311N,  880W,  18, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 138, 321N,  872W,  12, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 144, 329N,  865W,   7, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 150, 321N,  870W,   9, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 156, 310N,  877W,  13, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 162, 303N,  878W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 168, 289N,  881W,  14, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP04, 174, 278N,  886W,  12, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,   0, 191N,  934W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,   6, 190N,  933W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  12, 193N,  934W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  18, 194N,  931W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  24, 192N,  926W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  30, 190N,  922W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  36, 190N,  920W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  42, 191N,  915W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  48, 190N,  910W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  54, 195N,  906W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  60, 208N,  905W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  66, 211N,  903W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  72, 218N,  902W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  78, 220N,  910W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  84, 225N,  913W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  90, 230N,  916W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05,  96, 235N,  920W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 102, 240N,  924W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 108, 249N,  928W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 114, 252N,  933W,  25, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 120, 257N,  938W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 126, 255N,  940W,  17, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 132, 258N,  944W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 138, 254N,  946W,  15, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP05, 144, 253N,  954W,  17, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,   0, 191N,  933W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,   6, 191N,  933W,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  12, 192N,  931W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  18, 192N,  929W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  24, 192N,  923W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  30, 190N,  920W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  36, 189N,  920W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  42, 182N,  917W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  48, 180N,  911W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  54, 179N,  910W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  60, 187N,  912W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  66, 189N,  913W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  72, 191N,  912W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  78, 195N,  921W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  84, 201N,  925W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  90, 199N,  932W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06,  96, 197N,  939W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06, 102, 191N,  944W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06, 108, 188N,  948W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06, 114, 184N,  950W,  23, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP06, 120, 183N,  950W,  19, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP07,   0, 191N,  935W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP07,   6, 194N,  934W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011090700, 03, AP07,  12, 195N,  935W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
