AL, 19, 2011110506,   , BEST,   0, 330N,  738W,  45, 1005, EX,  34, NEQ,  450,  100,  200,  450, 
AL, 19, 2011110512,   , BEST,   0, 312N,  725W,  45, 1005, EX,  34, NEQ,  425,    0,  175,  425, 
AL, 19, 2011110518,   , BEST,   0, 298N,  711W,  45, 1005, EX,  34, NEQ,  400,    0,  175,  400, 
AL, 19, 2011110600,   , BEST,   0, 287N,  698W,  45, 1005, EX,  34, NEQ,  400,    0,  160,  400,    0,    0, 160,   0,   0, 
AL, 19, 2011110606,   , BEST,   0, 284N,  687W,  45, 1005, EX,  34, NEQ,  400,    0,  160,  400, 1010,  500, 160,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 19, 2011110612,   , BEST,   0, 283N,  684W,  45, 1005, EX,  34, NEQ,  400,    0,    0,  400, 1012,  300, 180,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 19, 2011110618,   , BEST,   0, 280N,  686W,  45, 1005, EX,  34, NEQ,  400,    0,  180,  400, 1011,  350, 180,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 19, 2011110700,   , BEST,   0, 278N,  687W,  40, 1005, EX,  34, NEQ,  350,    0,  170,  350, 1012,  350, 150,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 19, 2011110706,   , BEST,   0, 277N,  688W,  40, 1005, EX,  34, NEQ,  340,    0,  160,  340, 1012,  350, 150,   0,   0,   L,   0,    ,   0,   0,     INVEST, S, 
AL, 19, 2011110712,   , BEST,   0, 276N,  690W,  40, 1005, LO,  34, NEQ,  360,    0,  150,  360, 1012,  250, 120,   0,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 19, 2011110718,   , BEST,   0, 275N,  693W,  40, 1004, LO,  34, NEQ,  330,    0,  150,  360, 1010,  275, 100,  50,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 19, 2011110800,   , BEST,   0, 274N,  695W,  40, 1003, LO,  34, NEQ,  300,    0,  150,  330, 1010,  300,  90,  50,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 19, 2011110806,   , BEST,   0, 275N,  694W,  40, 1002, SS,  34, NEQ,  300,    0,  150,  330, 1010,  300,  80,  50,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 19, 2011110812,   , BEST,   0, 276N,  694W,  45, 1000, SS,  34, NEQ,  300,  120,  150,  330, 1010,  300,  80,  50,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  400,  350,  300,  400
AL, 19, 2011110818,   , BEST,   0, 278N,  696W,  45,  999, TS,  34, NEQ,  200,  120,  150,  200, 1009,  300,  65,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  400,  350,  300,  400
AL, 19, 2011110900,   , BEST,   0, 278N,  699W,  45,  999, TS,  34, NEQ,  240,  120,  120,  240, 1010,  270,  65,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  400,  320,  350,  400
AL, 19, 2011110906,   , BEST,   0, 278N,  702W,  50,  996, TS,  34, NEQ,  250,  120,  120,  250, 1011,  300,  60,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  300,  240,  240,  300
AL, 19, 2011110906,   , BEST,   0, 278N,  702W,  50,  996, TS,  50, NEQ,   60,    0,    0,    0, 1011,  300,  60,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  300,  240,  240,  300
AL, 19, 2011110912,   , BEST,   0, 279N,  704W,  50,  994, TS,  34, NEQ,  250,  120,  120,  250, 1011,  300,  50,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  330,  240,  240,  420
AL, 19, 2011110912,   , BEST,   0, 279N,  704W,  50,  994, TS,  50, NEQ,   60,    0,    0,    0, 1011,  300,  50,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  330,  240,  240,  420
AL, 19, 2011110918,   , BEST,   0, 283N,  706W,  55,  991, TS,  34, NEQ,  250,  120,  120,  200, 1009,  330,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  330,  240,  240,  420
AL, 19, 2011110918,   , BEST,   0, 283N,  706W,  55,  991, TS,  50, NEQ,   60,   60,    0,   40, 1009,  330,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  330,  240,  240,  420
AL, 19, 2011111000,   , BEST,   0, 290N,  707W,  55,  991, TS,  34, NEQ,  220,  120,  120,  200, 1010,  315,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  300,  420
AL, 19, 2011111000,   , BEST,   0, 290N,  707W,  55,  991, TS,  50, NEQ,   60,   60,    0,   40, 1010,  315,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  300,  420
AL, 19, 2011111006,   , BEST,   0, 297N,  709W,  55,  991, TS,  34, NEQ,  220,  120,   90,  120, 1010,  325,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  180,  330,  420
AL, 19, 2011111006,   , BEST,   0, 297N,  709W,  55,  991, TS,  50, NEQ,   45,   45,    0,    0, 1010,  325,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  180,  330,  420
AL, 19, 2011111012,   , BEST,   0, 302N,  707W,  55,  983, TS,  34, NEQ,  220,  120,   90,  120, 1010,  400,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  240,  300,  420
AL, 19, 2011111012,   , BEST,   0, 302N,  707W,  55,  983, TS,  50, NEQ,   45,   45,    0,    0, 1010,  400,  40,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  420,  240,  300,  420
AL, 19, 2011111018,   , BEST,   0, 305N,  700W,  55,  983, TS,  34, NEQ,  220,  135,   90,  120, 1009,  300,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  270,  390
AL, 19, 2011111018,   , BEST,   0, 305N,  700W,  55,  983, TS,  50, NEQ,   35,   35,    0,    0, 1009,  300,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  390,  210,  270,  390
AL, 19, 2011111100,   , BEST,   0, 310N,  690W,  55,  983, TS,  34, NEQ,  220,  135,   90,  120, 1006,  225,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  210,  240,  360
AL, 19, 2011111100,   , BEST,   0, 310N,  690W,  55,  983, TS,  50, NEQ,   35,   35,    0,    0, 1006,  225,  30,  65,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  210,  240,  360
AL, 19, 2011111106,   , BEST,   0, 322N,  672W,  50,  987, TS,  34, NEQ,  150,  120,  100,   60, 1004,  175,  30,  60,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  240,  270,  300
AL, 19, 2011111106,   , BEST,   0, 322N,  672W,  50,  987, TS,  50, NEQ,   30,   30,    0,    0, 1004,  175,  30,  60,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  240,  270,  300
AL, 19, 2011111112,   , BEST,   0, 334N,  653W,  45,  991, TS,  34, NEQ,  150,  120,  100,   60, 1004,  175,  40,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  300,  270,  240,  300
AL, 19, 2011111118,   , BEST,   0, 348N,  626W,  45,  991, TS,  34, NEQ,  150,  120,   75,   60, 1004,  160,  60,  55,   0,   L,   0,    ,   0,   0,       SEAN, D, 12, NEQ,  360,  300,  240,  360
AL, 19, 2011111200,   , BEST,   0, 359N,  594W,  35, 1000, PT,  34, NEQ,  150,  120,    0,    0, 1004,  160,  60,  45,   0,   L,   0,    ,   0,   0,       SEAN, D, 
