EP, 85, 2013050918, 01, CARQ, -24, 261N, 1111W,  85,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     PAMELA,  , 
EP, 85, 2013050918, 01, CARQ, -18, 266N, 1114W,  85,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     PAMELA,  , 
EP, 85, 2013050918, 01, CARQ, -12, 270N, 1116W,  85,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 336,   4,     PAMELA,  , 
EP, 85, 2013050918, 01, CARQ,  -6, 274N, 1118W,  85,    0, HU,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     PAMELA,  , 
EP, 85, 2013050918, 01, CARQ,   0, 277N, 1120W,  85,  972, HU,  34, NEQ,   90,   80,   60,  100, 1016,  210,  20,   0,   0,   E,   0,   X, 335,   5,     PAMELA, D , 
EP, 85, 2013050918, 01, CARQ,   0, 277N, 1120W,  85,  972, HU,  50, NEQ,   70,   50,   30,   50, 1016,  210,  20,   0,   0,   E,   0,   X, 335,   5,     PAMELA, D , 
EP, 85, 2013050918, 01, CARQ,   0, 277N, 1120W,  85,  972, HU,  64, NEQ,   30,   20,   20,   20, 1016,  210,  20,   0,   0,   E,   0,   X, 335,   5,     PAMELA, D , 
