EP, 10, 2013082712, 01, CARQ, -24, 110N, 1030W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2013082712, 01, CARQ, -18, 117N, 1029W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2013082712, 01, CARQ, -12, 124N, 1028W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   4,   7,     INVEST,  , 
EP, 10, 2013082712, 01, CARQ,  -6, 131N, 1028W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 10, 2013082712, 01, CARQ,   0, 138N, 1028W,  25, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,   X,   5,   7,     INVEST, M , 
EP, 10, 2013082712, 01, CARQ,   0, 138N, 1028W,  25, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,   X,   5,   7,     INVEST, M , 
EP, 10, 2013082712, 01, CARQ,   0, 138N, 1028W,  25, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   E,   0,   X,   5,   7,     INVEST, M , 
EP, 10, 2013082712, 03,  CMC,   0, 147N, 1026W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  CMC,   6, 155N, 1033W,   0, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  CMC,  12, 161N, 1036W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,   0, 145N, 1038W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  12, 154N, 1050W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  24, 170N, 1071W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  36, 189N, 1098W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  48, 208N, 1121W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  60, 223N, 1143W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  72, 234N, 1166W,  15, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  84, 231N, 1185W,  13, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX,  96, 228N, 1204W,  12, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX, 108, 230N, 1216W,  11, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX, 120, 230N, 1221W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX, 132, 228N, 1224W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03,  NGX, 144, 231N, 1233W,  10, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,   0, 132N, 1029W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,   6, 145N, 1033W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  12, 158N, 1043W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  18, 169N, 1058W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  24, 181N, 1075W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  30, 193N, 1090W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  36, 201N, 1102W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  42, 212N, 1116W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  48, 218N, 1129W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  54, 224N, 1142W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  60, 227N, 1154W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  66, 230N, 1166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  72, 232N, 1179W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  78, 234N, 1192W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  84, 236N, 1203W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  90, 238N, 1214W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 10, 2013082712, 03, AEMN,  96, 233N, 1231W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
