WP, 09, 2013070318, 71, JNGP,   0, 170N, 1185E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 71, JNGP,  12, 205N, 1179E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,   0, 101N, 1199E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  12, 137N, 1168E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  24, 157N, 1151E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  36, 178N, 1141E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  48, 200N, 1131E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  60, 221N, 1130E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  72, 199N, 1106E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  84, 202N, 1061E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN,  96, 201N, 1058E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN, 108, 200N, 1062E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070318, 72, JAVN, 120, 198N, 1066E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS1,  12, 141N, 1152E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS1,  12, 141N, 1152E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS1,  12, 141N, 1152E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS1,  12, 141N, 1152E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS5,  12, 141N, 1152E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS5,  12, 141N, 1152E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS5,  12, 141N, 1152E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 03, WBS5,  12, 141N, 1152E,  16,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013070406, 71, JNGP,   0, 136N, 1165E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070406, 72, JAVN,   0, 138N, 1175E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013070406, 72, JAVN,  12, 158N, 1151E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 09, 2013072518, 01, CARQ, -18,  54N, 1321E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 01, CARQ, -12,  54N, 1318E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 01, CARQ,  -6,  54N, 1315E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 01, CARQ,   0,  54N, 1312E,  15,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  12,  55N, 1306E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  24,  59N, 1297E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  36,  65N, 1289E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  48,  72N, 1280E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  60,  79N, 1270E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  72,  88N, 1255E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 09, 2013072518, 03, C120,  84,  98N, 1241E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
