CP, 02, 2013081218, 01, CARQ, -24, 122N, 1380W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 02, 2013081218, 01, CARQ, -18, 121N, 1388W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 02, 2013081218, 01, CARQ, -12, 120N, 1396W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 263,   8,     INVEST,  , 
CP, 02, 2013081218, 01, CARQ,  -6, 119N, 1404W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 02, 2013081218, 01, CARQ,   0, 118N, 1412W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   C,   0,   X, 265,   8,     INVEST, S , 
CP, 02, 2013081218, 01, CARQ,   0, 118N, 1412W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   C,   0,   X, 265,   8,     INVEST, S , 
CP, 02, 2013081218, 01, CARQ,   0, 118N, 1412W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   C,   0,   X, 265,   8,     INVEST, S , 
CP, 02, 2013081218, 03,  NAM,   0, 124N, 1403W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 192, 190N, 1712E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 198, 192N, 1704E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 204, 199N, 1694E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 210, 199N, 1689E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 216, 200N, 1681E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 222, 202N, 1675E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 228, 206N, 1670E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 234, 208N, 1663E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AEMN, 240, 209N, 1657E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,   0, 113N, 1423W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,   6, 117N, 1436W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  12, 118N, 1450W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  18, 116N, 1461W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  24, 116N, 1476W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  30, 114N, 1490W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  36, 112N, 1508W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  42, 113N, 1520W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  48, 111N, 1533W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  54, 110N, 1550W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  60, 108N, 1562W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  66, 110N, 1570W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  72, 111N, 1584W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  78, 116N, 1594W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  84, 119N, 1610W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  90, 117N, 1626W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03,  96, 127N, 1642W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 102, 128N, 1654W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 108, 133N, 1671W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 114, 138N, 1683W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 120, 139N, 1699W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 126, 140N, 1711W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 132, 140N, 1730W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 138, 146N, 1743W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 144, 142N, 1760W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 150, 146N, 1777W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 156, 141N, 1787W,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 162, 150N, 1800W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 168, 150N, 1787E,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 174, 153N, 1778E,  16, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 180, 161N, 1767E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 186, 166N, 1759E,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 192, 167N, 1748E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP03, 198, 169N, 1734E,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,   0, 119N, 1410W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,   6, 118N, 1421W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  12, 117N, 1437W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  18, 114N, 1452W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  24, 116N, 1465W,  31, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  30, 119N, 1481W,  36, 1004, XX,  34, NEQ,   64,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  36, 120N, 1494W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  42, 123N, 1508W,  35, 1004, XX,  34, NEQ,   72,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  48, 128N, 1521W,  36, 1005, XX,  34, NEQ,   98,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  54, 130N, 1532W,  37, 1003, XX,  34, NEQ,  120,   82,    0,    0, 
CP, 02, 2013081218, 03, AP04,  60, 134N, 1547W,  37, 1004, XX,  34, NEQ,  108,    0,    0,  110, 
CP, 02, 2013081218, 03, AP04,  66, 138N, 1561W,  39, 1004, XX,  34, NEQ,  104,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  72, 139N, 1576W,  40, 1005, XX,  34, NEQ,   92,    0,    0,   71, 
CP, 02, 2013081218, 03, AP04,  78, 141N, 1591W,  36, 1005, XX,  34, NEQ,  103,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  84, 146N, 1604W,  35, 1005, XX,  34, NEQ,  101,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  90, 148N, 1620W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04,  96, 149N, 1632W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 102, 149N, 1649W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 108, 152N, 1661W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 114, 152N, 1678W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 120, 157N, 1692W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 126, 157N, 1709W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 132, 159N, 1722W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 138, 159N, 1740W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 144, 157N, 1757W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 150, 161N, 1772W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 156, 160N, 1795W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 162, 170N, 1788E,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 168, 169N, 1767E,  20, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 174, 178N, 1752E,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 180, 179N, 1742E,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 186, 181N, 1732E,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 192, 183N, 1720E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 198, 189N, 1713E,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 204, 190N, 1701E,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 210, 191N, 1699E,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 216, 198N, 1691E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 222, 196N, 1689E,  16, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 228, 199N, 1681E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 234, 196N, 1674E,  15, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP04, 240, 195N, 1670E,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,   0, 122N, 1417W,  33, 1007, XX,  34, NEQ,    0,    0,  192,    0, 
CP, 02, 2013081218, 03, AP05,   6, 122N, 1434W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  12, 119N, 1451W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  18, 120N, 1470W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  24, 118N, 1482W,  35, 1005, XX,  34, NEQ,   77,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  30, 120N, 1501W,  38, 1004, XX,  34, NEQ,   93,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  36, 119N, 1518W,  39, 1004, XX,  34, NEQ,   99,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  42, 120N, 1530W,  39, 1004, XX,  34, NEQ,   99,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  48, 120N, 1542W,  38, 1005, XX,  34, NEQ,  103,   77,    0,   82, 
CP, 02, 2013081218, 03, AP05,  54, 122N, 1557W,  41, 1003, XX,  34, NEQ,  103,    0,    0,  110, 
CP, 02, 2013081218, 03, AP05,  60, 125N, 1569W,  39, 1004, XX,  34, NEQ,  112,    0,    0,   97, 
CP, 02, 2013081218, 03, AP05,  66, 127N, 1581W,  39, 1004, XX,  34, NEQ,  104,    0,    0,   93, 
CP, 02, 2013081218, 03, AP05,  72, 128N, 1594W,  38, 1006, XX,  34, NEQ,   83,    0,    0,   81, 
CP, 02, 2013081218, 03, AP05,  78, 135N, 1609W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  84, 139N, 1620W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  90, 146N, 1634W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05,  96, 150N, 1652W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 102, 158N, 1670W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 108, 162N, 1686W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 114, 167N, 1702W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 120, 168N, 1721W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 126, 168N, 1741W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 132, 169N, 1759W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 138, 169N, 1775W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 144, 171N, 1791W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 150, 172N, 1790E,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 156, 171N, 1773E,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 162, 176N, 1758E,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 168, 178N, 1744E,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 174, 176N, 1723E,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 180, 167N, 1704E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 186, 171N, 1694E,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 192, 170N, 1674E,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 198, 177N, 1666E,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 204, 183N, 1660E,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 210, 189N, 1653E,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 216, 196N, 1647E,  34, 1006, XX,  34, NEQ,   76,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 222, 201N, 1639E,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 228, 207N, 1636E,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 234, 208N, 1626E,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP05, 240, 212N, 1618E,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,   0, 127N, 1420W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,   6, 133N, 1437W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  12, 140N, 1446W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  18, 145N, 1459W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  24, 149N, 1471W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  30, 148N, 1490W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  36, 155N, 1502W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  42, 151N, 1518W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  48, 148N, 1540W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  54, 146N, 1558W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  60, 154N, 1585W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP06,  66, 150N, 1599W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,   0, 130N, 1410W,  40, 1008, XX,  34, NEQ,   61,   74,    0,    0, 
CP, 02, 2013081218, 03, AP07,   6, 131N, 1427W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  12, 131N, 1439W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  18, 133N, 1452W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  24, 136N, 1469W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  30, 138N, 1483W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  36, 140N, 1500W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  42, 139N, 1517W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  48, 140N, 1530W,  38, 1006, XX,  34, NEQ,   90,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  54, 144N, 1546W,  37, 1005, XX,  34, NEQ,  104,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  60, 148N, 1560W,  37, 1007, XX,  34, NEQ,   82,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  66, 147N, 1575W,  35, 1007, XX,  34, NEQ,   85,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  72, 148N, 1591W,  35, 1007, XX,  34, NEQ,   83,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  78, 150N, 1608W,  35, 1007, XX,  34, NEQ,   80,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  84, 152N, 1621W,  33, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  90, 156N, 1639W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07,  96, 159N, 1655W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 102, 161N, 1672W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 108, 167N, 1691W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 114, 169N, 1709W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 120, 173N, 1726W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 126, 176N, 1744W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 132, 177N, 1763W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2013081218, 03, AP07, 138, 180N, 1784W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
