EP, 98, 2019083106, 01, CARQ, -24, 101N, 1019W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2019083106, 01, CARQ, -18, 101N, 1026W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2019083106, 01, CARQ, -12, 101N, 1033W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,   7,     INVEST,  , 
EP, 98, 2019083106, 01, CARQ,  -6, 101N, 1040W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 98, 2019083106, 01, CARQ,   0, 102N, 1048W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1010,  200, 150,   0,   0,   E,   0,   X, 275,   7,     INVEST, S, 
EP, 98, 2019083106, 01, CARQ,   0, 102N, 1048W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1010,  200, 150,   0,   0,   E,   0,   X, 275,   7,     INVEST, S, 
EP, 98, 2019083106, 01, CARQ,   0, 102N, 1048W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1010,  200, 150,   0,   0,   E,   0,   X, 275,   7,     INVEST, S, 
EP, 98, 2019083106, 03, AC00,   0, 102N, 1042W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,   6, 110N, 1046W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  12, 119N, 1053W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  18, 123N, 1066W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  24, 128N, 1076W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  30, 135N, 1083W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  36, 143N, 1095W,  37, 1005, XX,  34, NEQ,   91,    0,    0,   72, 
EP, 98, 2019083106, 03, AC00,  42, 149N, 1108W,  34, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  48, 153N, 1119W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  54, 154N, 1129W,  34,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00,  60, 159N, 1137W,  38, 1000, XX,  34, NEQ,   98,   75,    0,    0, 
EP, 98, 2019083106, 03, AC00,  66, 165N, 1145W,  38,  996, XX,  34, NEQ,   90,   67,    0,   62, 
EP, 98, 2019083106, 03, AC00,  72, 169N, 1151W,  42,  996, XX,  34, NEQ,   90,   83,    0,   69, 
EP, 98, 2019083106, 03, AC00,  78, 173N, 1158W,  47,  993, XX,  34, NEQ,   93,   94,   81,   82, 
EP, 98, 2019083106, 03, AC00,  84, 177N, 1164W,  47,  993, XX,  34, NEQ,   95,  102,   73,   83, 
EP, 98, 2019083106, 03, AC00,  90, 181N, 1169W,  47,  989, XX,  34, NEQ,   94,   98,   75,   85, 
EP, 98, 2019083106, 03, AC00,  96, 185N, 1173W,  51,  989, XX,  34, NEQ,  102,  106,   68,   84, 
EP, 98, 2019083106, 03, AC00,  96, 185N, 1173W,  51,  989, XX,  50, NEQ,   58,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 102, 189N, 1179W,  52,  985, XX,  34, NEQ,  115,  110,   83,   98, 
EP, 98, 2019083106, 03, AC00, 102, 189N, 1179W,  52,  985, XX,  50, NEQ,   67,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 108, 195N, 1185W,  53,  984, XX,  34, NEQ,  107,  105,   88,   96, 
EP, 98, 2019083106, 03, AC00, 108, 195N, 1185W,  53,  984, XX,  50, NEQ,   69,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 114, 202N, 1193W,  55,  983, XX,  34, NEQ,  112,  109,   87,  111, 
EP, 98, 2019083106, 03, AC00, 114, 202N, 1193W,  55,  983, XX,  50, NEQ,   68,   49,    0,   60, 
EP, 98, 2019083106, 03, AC00, 120, 208N, 1203W,  52,  987, XX,  34, NEQ,  116,  105,   75,  103, 
EP, 98, 2019083106, 03, AC00, 120, 208N, 1203W,  52,  987, XX,  50, NEQ,   62,    0,    0,   51, 
EP, 98, 2019083106, 03, AC00, 126, 214N, 1214W,  52,  986, XX,  34, NEQ,  102,   94,   75,  105, 
EP, 98, 2019083106, 03, AC00, 126, 214N, 1214W,  52,  986, XX,  50, NEQ,   64,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 132, 219N, 1224W,  49,  990, XX,  34, NEQ,   99,   87,   71,  102, 
EP, 98, 2019083106, 03, AC00, 138, 227N, 1232W,  48,  991, XX,  34, NEQ,  104,   83,   70,   92, 
EP, 98, 2019083106, 03, AC00, 144, 234N, 1240W,  46,  995, XX,  34, NEQ,  101,   62,   60,   85, 
EP, 98, 2019083106, 03, AC00, 150, 242N, 1248W,  42,  997, XX,  34, NEQ,   94,   72,    0,   89, 
EP, 98, 2019083106, 03, AC00, 156, 250N, 1254W,  39, 1001, XX,  34, NEQ,   94,    0,    0,   98, 
EP, 98, 2019083106, 03, AC00, 162, 258N, 1258W,  38, 1002, XX,  34, NEQ,   75,    0,    0,   86, 
EP, 98, 2019083106, 03, AC00, 168, 262N, 1259W,  36, 1004, XX,  34, NEQ,    0,    0,    0,   83, 
EP, 98, 2019083106, 03, AC00, 174, 265N, 1258W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 180, 266N, 1256W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 186, 265N, 1253W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 192, 262N, 1251W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 198, 259N, 1250W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 204, 256N, 1251W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 210, 255N, 1250W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 216, 253N, 1252W,  18, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 222, 258N, 1251W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 228, 268N, 1254W,  15, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 234, 270N, 1254W,  14, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AC00, 240, 271N, 1258W,  13, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,   0, 102N, 1044W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,   6, 109N, 1048W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  12, 117N, 1055W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  18, 123N, 1067W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  24, 129N, 1076W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  30, 136N, 1086W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  36, 142N, 1098W,  34, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  42, 147N, 1111W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  48, 151N, 1121W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  54, 155N, 1131W,  35, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  60, 159N, 1140W,  37, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  66, 164N, 1147W,  37,  997, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  72, 169N, 1153W,  38,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  78, 173N, 1159W,  40,  995, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  84, 176N, 1165W,  42,  995, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  90, 180N, 1171W,  42,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN,  96, 183N, 1176W,  45,  993, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 102, 186N, 1182W,  47,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 108, 190N, 1189W,  48,  990, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 114, 195N, 1197W,  49,  986, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 120, 200N, 1205W,  49,  989, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 126, 205N, 1215W,  49,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 132, 212N, 1225W,  47,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 138, 219N, 1236W,  46,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 144, 225N, 1246W,  44,  996, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 150, 232N, 1257W,  40,  997, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 156, 238N, 1266W,  38, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 162, 245N, 1273W,  36, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 168, 250N, 1279W,  35, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 174, 255N, 1283W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 180, 259N, 1286W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 186, 262N, 1286W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 192, 262N, 1286W,  28, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 198, 262N, 1286W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 204, 264N, 1283W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 210, 265N, 1282W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 216, 266N, 1282W,  23, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 222, 258N, 1305W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 228, 254N, 1312W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 234, 252N, 1313W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AEMN, 240, 249N, 1327W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 98, 2019083106, 03, AP01,   0, 107N, 1044W,  35, 1008, XX,  34, NEQ,    0,    0,  172,    0, 
EP, 98, 2019083106, 03, AP01,   6, 115N, 1042W,  34, 1005, XX,  34, NEQ,    0,   54,    0,    0, 
EP, 98, 2019083106, 03, AP01,  12, 124N, 1050W,  36, 1005, XX,  34, NEQ,   73,    0,    0,    0, 
EP, 98, 2019083106, 03, AP01,  18, 129N, 1064W,  36, 1002, XX,  34, NEQ,   76,    0,    0,   68, 
EP, 98, 2019083106, 03, AP01,  24, 133N, 1075W,  36, 1004, XX,  34, NEQ,   76,    0,    0,   48, 
EP, 98, 2019083106, 03, AP01,  30, 139N, 1086W,  34, 1000, XX,  34, NEQ,   87,    0,    0,    0, 
EP, 98, 2019083106, 03, AP01,  36, 145N, 1097W,  38, 1002, XX,  34, NEQ,  117,   77,    0,    0, 
EP, 98, 2019083106, 03, AP01,  42, 151N, 1109W,  39,  997, XX,  34, NEQ,  130,    0,    0,  118, 
EP, 98, 2019083106, 03, AP01,  48, 154N, 1121W,  44,  998, XX,  34, NEQ,  116,   80,    0,  107, 
EP, 98, 2019083106, 03, AP01,  54, 155N, 1131W,  48,  990, XX,  34, NEQ,   98,   98,  101,  106, 
EP, 98, 2019083106, 03, AP01,  60, 158N, 1138W,  55,  989, XX,  34, NEQ,  105,  111,  107,   94, 
EP, 98, 2019083106, 03, AP01,  60, 158N, 1138W,  55,  989, XX,  50, NEQ,   66,   49,    0,    0, 
EP, 98, 2019083106, 03, AP01,  66, 163N, 1143W,  55,  984, XX,  34, NEQ,  120,  135,  111,   86, 
EP, 98, 2019083106, 03, AP01,  66, 163N, 1143W,  55,  984, XX,  50, NEQ,   70,   53,    0,   43, 
EP, 98, 2019083106, 03, AP01,  72, 170N, 1150W,  57,  983, XX,  34, NEQ,  120,  143,   81,   97, 
EP, 98, 2019083106, 03, AP01,  72, 170N, 1150W,  57,  983, XX,  50, NEQ,   72,   62,    0,   63, 
