CP, 90, 2019081500, 01, CARQ, -24,  83N, 1647W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 90, 2019081500, 01, CARQ, -18,  88N, 1665W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 90, 2019081500, 01, CARQ, -12,  90N, 1675W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 284,  10,     INVEST,  , 
CP, 90, 2019081500, 01, CARQ,  -6,  93N, 1685W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X,   0,   0,     INVEST,  , 
CP, 90, 2019081500, 01, CARQ,   0,  95N, 1693W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   C,   0,   X, 285,   9,     INVEST, S, 
CP, 90, 2019081500, 01, CARQ,   0,  95N, 1693W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   C,   0,   X, 285,   9,     INVEST, S, 
CP, 90, 2019081500, 01, CARQ,   0,  95N, 1693W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  180,  60,   0,   0,   C,   0,   X, 285,   9,     INVEST, S, 
CP, 90, 2019081500, 03,  CMC,   0,  96N, 1693W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,   6,  97N, 1700W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  12, 101N, 1702W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  18, 102N, 1710W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  24, 100N, 1721W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  30,  98N, 1725W,  18, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  36, 100N, 1737W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  42, 106N, 1746W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  48, 109N, 1758W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  54, 112N, 1773W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  60, 118N, 1785W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  66, 124N, 1796E,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 90, 2019081500, 03,  CMC,  72, 123N, 1772E,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
