EP, 91, 2019091606, 01, CARQ, -24, 104N, 1038W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 91, 2019091606, 01, CARQ, -18, 104N, 1045W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 91, 2019091606, 01, CARQ, -12, 104N, 1052W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 270,   7,     INVEST,  , 
EP, 91, 2019091606, 01, CARQ,  -6, 104N, 1059W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 91, 2019091606, 01, CARQ,   0, 104N, 1066W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1012,  180,  50,   0,   0,   E,   0,   X, 270,   7,     INVEST, S, 
EP, 91, 2019091606, 01, CARQ,   0, 104N, 1066W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1012,  180,  50,   0,   0,   E,   0,   X, 270,   7,     INVEST, S, 
EP, 91, 2019091606, 01, CARQ,   0, 104N, 1066W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1012,  180,  50,   0,   0,   E,   0,   X, 270,   7,     INVEST, S, 
EP, 91, 2019091606, 03, AC00,   0,  94N, 1067W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,   6,  94N, 1072W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  12,  94N, 1076W,  28, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  18,  98N, 1077W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  24, 104N, 1075W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  30, 120N, 1065W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  36, 124N, 1069W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  42, 127N, 1075W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  48, 130N, 1080W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  54, 136N, 1084W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  60, 144N, 1089W,  36, 1005, XX,  34, NEQ,   90,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  66, 149N, 1095W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  72, 154N, 1102W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 91, 2019091606, 03, AC00,  78, 158N, 1106W,  37, 1000, XX,  34, NEQ,    0,   65,    0,    0, 
EP, 91, 2019091606, 03, AC00,  84, 162N, 1109W,  39, 1001, XX,  34, NEQ,    0,   79,    0,    0, 
EP, 91, 2019091606, 03, AC00,  90, 166N, 1112W,  34,  998, XX,  34, NEQ,    0,   71,    0,    0, 
EP, 91, 2019091606, 03, AC00,  96, 166N, 1117W,  37,  999, XX,  34, NEQ,    0,   72,   71,    0, 
EP, 91, 2019091606, 03, AC00, 102, 167N, 1122W,  43,  994, XX,  34, NEQ,   75,   89,   74,    0, 
EP, 91, 2019091606, 03, AC00, 108, 169N, 1128W,  45,  994, XX,  34, NEQ,   91,   98,   94,   73, 
EP, 91, 2019091606, 03, AC00, 114, 171N, 1134W,  50,  988, XX,  34, NEQ,  102,  106,  104,   83, 
EP, 91, 2019091606, 03, AC00, 114, 171N, 1134W,  50,  988, XX,  50, NEQ,    0,   59,    0,    0, 
EP, 91, 2019091606, 03, AC00, 120, 171N, 1141W,  51,  986, XX,  34, NEQ,  110,   98,   97,   98, 
EP, 91, 2019091606, 03, AC00, 120, 171N, 1141W,  51,  986, XX,  50, NEQ,    0,   61,    0,    0, 
EP, 91, 2019091606, 03, AC00, 126, 170N, 1148W,  60,  979, XX,  34, NEQ,   97,  106,  120,  115, 
EP, 91, 2019091606, 03, AC00, 126, 170N, 1148W,  60,  979, XX,  50, NEQ,   62,   62,   59,    0, 
EP, 91, 2019091606, 03, AC00, 132, 170N, 1154W,  56,  980, XX,  34, NEQ,  102,  134,  127,   82, 
EP, 91, 2019091606, 03, AC00, 132, 170N, 1154W,  56,  980, XX,  50, NEQ,   66,   67,    0,   60, 
EP, 91, 2019091606, 03, AC00, 138, 174N, 1158W,  56,  980, XX,  34, NEQ,  117,  143,  115,   94, 
EP, 91, 2019091606, 03, AC00, 138, 174N, 1158W,  56,  980, XX,  50, NEQ,   58,   72,    0,    0, 
