EP, 12, 2019090306,   , BEST,   0, 146N, 1347W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090312,   , BEST,   0, 144N, 1357W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090318,   , BEST,   0, 142N, 1368W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090400,   , BEST,   0, 140N, 1380W,  20, 1009, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090406,   , BEST,   0, 137N, 1391W,  20, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150, 100,   0,   0,    ,   0,    ,   0,   0, GENESIS027,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090412,   , BEST,   0, 135N, 1400W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  60,  35,   0,   E,   0,    ,   0,   0,     TWELVE, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, SPAWNINVEST, ep782019 to ep992019, TRANSITIONED, epB92019 to ep122019, 
EP, 12, 2019090418,   , BEST,   0, 131N, 1409W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  60,  35,   0,   E,   0,    ,   0,   0,     TWELVE, M,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090500,   , BEST,   0, 129N, 1422W,  25, 1009, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  60,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090506,   , BEST,   0, 126N, 1430W,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  60,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090512,   , BEST,   0, 123N, 1438W,  30, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  170,  50,  35,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090518,   , BEST,   0, 121N, 1446W,  35, 1004, TS,  34, NEQ,   40,   40,    0,   20, 1009,  170,  40,  50,   0,   E,   0,    ,   0,   0,     TWELVE, S,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
EP, 12, 2019090600,   , BEST,   0, 117N, 1460W,  35, 1004, TS,  34, NEQ,   40,   40,    0,   20, 1009,  170,  40,  50,   0,   E,   0,    ,   0,   0,      AKONI, M, 12, NEQ,   60,   60,    0,    0, genesis-num, 027, 
EP, 12, 2019090606,   , BEST,   0, 114N, 1474W,  35, 1005, TS,  34, NEQ,   40,   40,    0,   20, 1010,  170,  40,  50,   0,   E,   0,    ,   0,   0,      AKONI, M, 12, NEQ,   30,    0,    0,   30, genesis-num, 027, 
EP, 12, 2019090612,   , BEST,   0, 114N, 1488W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  160,  60,  40,   0,   E,   0,    ,   0,   0,      AKONI, S, 12, NEQ,   50,   30,   30,   50, genesis-num, 027, 
EP, 12, 2019090618,   , BEST,   0, 114N, 1503W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  150,  75,   0,   0,    ,   0,    ,   0,   0,      AKONI,  ,  0,    ,    0,    0,    0,    0, genesis-num, 027, 
